id,slug,name,normalized_name,type,dedicated_page,label,is_booster,top_partner,highlight,country_year,partnership_type,partnership_status,short_desc,hall,stand,presence,country,image_url,sectors,themes,tags,fundraising
e21e60f7-394d-f111-8ef3-6045bd9548dc,anyos,Anyos,anyos,startup,True,techforchange,False,False,False,False,startupexposant,startup_partners,,pavillon7,2D35-002,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/bccd790c-0779-464e-8787-1b816a0a002c,Mobility/Transportation,,Energy & Greentech | Mobility & Smart Cities,Seed - $1M - $5M
d0565193-094d-f111-8ef3-6045bd9548dc,aoi-biosciences-inc,Aoi Biosciences Inc.,aoi biosciences,startup,True,techforchange,False,False,False,False,startupexposant,startup_partners,,pavillon7,2D09-036,hybrid,Japan,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/5e973a90-27a0-4c54-9d5a-26e3e3ed11ad,HealthTech/Healthcare/BioTech,,Healthcare & Wellness | Growth & Startup & Investment,Series A - $5M - $15M
7d8b3239-7839-f111-8ef2-6045bd954320,apeiroon,Apeiroon,apeiroon,startup,True,,False,False,False,False,startupexposant,startup_partners,,,3F32-022,hybrid,Italy,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/5b48e4b1-c49e-4443-b6c7-afda1ce12808,Telecom/Connectivity,,Artificial Intelligence & Robotics | Cybersecurity & Defense | Cloud & Infrastructure & Connectivity,Bootstrapped - 0
d0a496a2-ba47-f111-8ef3-6045bd9548dc,apenday,Apenday,apenday,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,1H36-002,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/7b0f207d-c2a8-4caa-9777-110a92f23688,Marketing/Advertising/Communication/AdTech/MarTech,,Consulting & B2B services | Cloud & Infrastructure & Connectivity | Artificial Intelligence & Robotics,
b257bbd1-144e-f111-8ef3-6045bd9548dc,apexbrasil,Apexbrasil,apexbrasil,partner,True,,False,False,False,False,partenaireexposant,territories_partners,,pavillon7,1G28,hybrid,Brazil,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/59ac8f78-fa0a-42f8-9f65-6b691232905f,Government/Public institutions,,Growth & Startup & Investment,
6d0b57b3-b455-f111-8fcb-6045bd954326,apneal,Apneal,apneal,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,2C01-002,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/177ebad1-53f4-4cee-b1d8-6d60b53887bd,HealthTech/Healthcare/BioTech,,DeepTech | Healthcare & Wellness | Artificial Intelligence & Robotics,Seed - $1M - $5M
6f02bc1a-213f-f111-8ef2-6045bd954320,apnolab,Apnolab,apnolab,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,2B50-027,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/783277cc-a0b8-4f97-9b62-5c0062043307,HealthTech/Healthcare/BioTech,,Healthcare & Wellness,Not yet - 0
2f33225e-5749-f111-8ef3-6045bd9548dc,apollo-power,Apollo Power,apollo power,startup,True,techforchange,False,False,False,False,startupexposant,startup_partners,,pavillon7,2B48-002,hybrid,Taiwan,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/366995c4-9f47-41f6-a2b1-c673787b8f6c,Energy,,DeepTech | Energy & Greentech | Growth & Startup & Investment,Bootstrapped - 0
78e98a6c-154d-f111-8ef3-6045bd9548dc,appfinity-nexus-sl,Appfinity Nexus Sl.,appfinity nexus sl,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,3F06-037,hybrid,Spain,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/a7831117-09c5-4488-898f-86920729efa3,FinTech/Banking/Finance,,Artificial Intelligence & Robotics | Consulting & B2B services | Fintech & Banking & Compliance,
7a87044c-bb34-f111-8ef2-6045bd954320,aprex-solutions,Aprex Solutions,aprex solutions,startup,True,,False,False,False,False,startupexposant,startup_partners,,,3H36-039,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/b19c1d24-0c06-4f7a-9ba1-cc086cfb5d4e,Industry/Manufacturing/Supply Chain/Logistics,,Industry & Supply Chain | Artificial Intelligence & Robotics | DeepTech,
6e96e549-9948-f111-8ef3-6045bd9548dc,aqora,Aqora,aqora,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,2D14-016,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/70cdfb93-0802-4a90-a221-65bd2b5ad5fb,DeepTech/R&D,,DeepTech | Cloud & Infrastructure & Connectivity | Cybersecurity & Defense,
50f2c093-0860-f111-8fcb-6045bd954326,aquaairx,Aquaairx,aquaairx,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,1F39-022,hybrid,India,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/f361154d-d486-4f58-b238-606e2aca2adc,DeepTech/R&D,,DeepTech | Energy & Greentech | Space & Aeronautics,Seed - $1M - $5M
0139e98a-3154-f111-8fcb-6045bd954326,aquaforge,Aquaforge,aquaforge,startup,True,techforchange,False,False,False,False,startupexposant,startup_partners,,pavillon7,2D63-003,hybrid,Canada,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/15eab712-656f-4879-9cbb-96a01b65b077,GreenTech/Sustainability,,Artificial Intelligence & Robotics | Energy & Greentech | Food & Agriculture,Bootstrapped - 0
85587283-be47-f111-8ef3-6045bd9548dc,aquanab-solutions,Aquanab Solutions,aquanab solutions,startup,True,techforchange,False,False,False,False,startupexposant,startup_partners,,pavillon7,3F29-151,hybrid,Germany,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/1950665c-61d5-44c6-b6e3-73ec9a77053a,HealthTech/Healthcare/BioTech,,Food & Agriculture | Industry & Supply Chain | Diversity & Inclusion,
daf72b2b-634d-f111-8ef3-6045bd9548dc,aquassist,Aquassist,aquassist,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,3F13-007,hybrid,Canada,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/492e3059-bfde-4b99-9636-1716a3f2ca70,Industry/Manufacturing/Supply Chain/Logistics,,Artificial Intelligence & Robotics | Industry & Supply Chain | Cloud & Infrastructure & Connectivity,Bootstrapped - 0
7c224064-5749-f111-8ef3-6045bd9548dc,ar2vr-co-ltd,"Ar2vr Co., Ltd.",ar2vr,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,2B48-003,hybrid,Taiwan,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/6c1ff42a-1d46-4c21-9cb0-ec895b534e59,AI & Big Data,Future of Work,Industry & Supply Chain | Consulting & B2B services | HR & EdTech & Future of Work,
3e41abbb-0a4d-f111-8ef3-6045bd9548dc,arbopen,Arbopen,arbopen,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,1B31-004,hybrid,Mauritius,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/a15d9138-b1d3-4144-8ce1-3801c97781ba,FinTech/Banking/Finance,,Fintech & Banking & Compliance | Industry & Supply Chain | Energy & Greentech,Pre-Seed - <$1M
0e878534-9d59-f111-8fcb-6045bd954326,arch-luviah-technologies,Arch Luviah Technologies,arch luviah technologies,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,1B22-006,hybrid,Zimbabwe,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/87e15b69-6eb7-47b4-b64e-100d9279f8f8,HealthTech/Healthcare/BioTech,,Artificial Intelligence & Robotics | Growth & Startup & Investment | Mobility & Smart Cities,Pre-Seed - <$1M
5d662269-0f34-f111-8ef2-6045bd954320,archifyfr-cyber4care,Archify.fr | Cyber4care,archify fr cyber4care,startup,True,,False,False,False,False,startupexposant,startup_partners,,,3H36-021,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/567d047d-ae96-4da7-ae11-fe9f9965c04a,Cybersecurity/Defense,,Sovereignty & GovTech | Cybersecurity & Defense | Healthcare & Wellness,Pre-Seed - <$1M
8ecc22f9-4749-f111-8ef3-6045bd9548dc,archilys,Archilys,archilys,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,2D09-002,hybrid,Japan,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/5125eec7-f6f3-48ab-ae93-e83b330dfbc0,DeepTech/R&D,,Luxury & Fashion & Cosmetics | Growth & Startup & Investment | Artificial Intelligence & Robotics,
f6239f0d-7d48-f111-8ef3-6045bd9548dc,archimede,Archimede,archimede,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,1F02-001,hybrid,Italy,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/edb6cf36-ffd3-4ea4-8d88-5c1c32ce90ff,Telecom/Connectivity,,Growth & Startup & Investment | Cloud & Infrastructure & Connectivity | Space & Aeronautics,Seed - $1M - $5M
0e20b019-a844-f111-8ef2-6045bd954320,archipad,Archipad,archipad,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,3C14-004,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/816ca4f6-79bc-4d52-8ca0-8d1666db4d3a,Smart City/Building/PropTech,,DeepTech | Sovereignty & GovTech | Retail & E-commerce,Not yet - 0
c98d7d4d-a844-f111-8ef2-6045bd954320,archistoire,Archistoire,archistoire,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,3C14-020,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/4794edc6-67ed-486b-b8dd-e3f8fbf2a345,Hospitality/Travel/Tourism/TravelTech,,Media & Entertainment & Creators Economy | HR & EdTech & Future of Work | Marketing & Advertising,Bootstrapped - 0
bd5b834d-a535-f111-8ef2-6045bd954320,arctory,Arctory,arctory,startup,True,,False,False,False,False,startupexposant,startup_partners,,,3F29-007,hybrid,Germany,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/6a3549c7-b6d0-4d56-9bf3-e96154cb435f,Industry/Manufacturing/Supply Chain/Logistics,,Artificial Intelligence & Robotics | Industry & Supply Chain,Bootstrapped - 0
5ed8b0f2-0760-f111-8fcb-6045bd954326,areete-business-solution-pvt-ltd,Areete Business Solution Pvt Ltd,areete business solution pvt,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,1F39-014,hybrid,India,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/9a4903cb-dd3d-4d42-bf23-34228319dc99,DeepTech/R&D,,DeepTech | Food & Agriculture,Seed - $1M - $5M
90b44b60-c260-f111-8fcb-6045bd954326,argument-theory,Argument Theory,argument theory,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,2J20-004,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/5c062197-4137-44c5-b740-1816094e226a,AI & Big Data,,Artificial Intelligence & Robotics | Fintech & Banking & Compliance | Healthcare & Wellness,Not yet - 0
bf52b0cf-5d49-f111-8ef3-6045bd9548dc,ariane-group-siemens-cooperation,Ariane Group-Siemens Cooperation,ariane siemens cooperation,partner,True,,False,False,False,False,partenaireexposant,sponsor_partners,,,3E14,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/a96210e2-050c-4dd5-8def-1e06a89b3dc3,Industry/Manufacturing/Supply Chain/Logistics,,Artificial Intelligence & Robotics | Space & Aeronautics | Industry & Supply Chain,
e0b66fb5-5249-f111-8ef3-6045bd9548dc,ark-climate,Ark Climate,ark climate,startup,True,,False,False,False,False,startupnonexposant,startup_partners,,,,online,Germany,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/d2857033-3182-4272-9442-4fba52560b1d,Government/Public institutions,,Energy & Greentech | Sovereignty & GovTech | Mobility & Smart Cities,
00d0ff58-c83c-f111-8ef2-6045bd954320,arkane-technologies,Arkane Technologies,arkane technologies,startup,True,,False,False,False,False,startupexposant,startup_partners,,,3H20-001,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/23aafbb5-a5ab-4f6a-8e3b-da15dfe44710,Telecom/Connectivity,,Space & Aeronautics | Mobility & Smart Cities | Cloud & Infrastructure & Connectivity,
71c27143-cd43-f111-8ef2-6045bd954320,arldata,arlData,arldata,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,2H32-004,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/f1d9add5-a39e-4b1e-810c-690e0ad2ec14,Smart City/Building/PropTech,,Sovereignty & GovTech | Mobility & Smart Cities | Energy & Greentech,
fb0a1e70-7244-f111-8ef2-6045bd954320,arlequin-ai,Arlequin AI,arlequin ai,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,2D10-011,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/6327c06a-8d6e-4463-b736-3459a9324354,AI & Big Data,AI,Artificial Intelligence & Robotics | Sovereignty & GovTech | DeepTech,
f9e70360-3e2b-f111-9a49-6045bd9541be,armadillo,Armadillo,armadillo,startup,True,,False,False,False,False,startupexposant,smp_partners,,pavillon7,2H24,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/7ca40741-e0ce-42e5-aa59-0c54fa55a7d6,AI & Big Data,,DeepTech | Sovereignty & GovTech | Retail & E-commerce,Not yet - 0
0a3aac83-0760-f111-8fcb-6045bd954326,arms-4-ai-private-limited,Arms 4 AI Private Limited,arms 4 ai private,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,1F39-006,hybrid,India,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/b3ed593f-db0a-40b4-9388-8fc765c5bdf8,DeepTech/R&D,,DeepTech | Sovereignty & GovTech | Food & Agriculture,
ae3abfdd-9a4e-f111-8ef3-6045bd9548dc,art-er-region-emilia-romagna,Art-Er - Region Emilia Romagna,art er region emilia romagna,partner,True,,False,False,False,False,partenaireexposant,sponsor_partners,,pavillon7,3F32,hybrid,Italy,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/ae5ab693-2945-47f0-b30f-550dbd654596,Government/Public institutions,,Artificial Intelligence & Robotics | DeepTech | Growth & Startup & Investment,
f9d42f33-8453-f111-8fcb-6045bd954326,arte,Arte,arte,partner,True,,False,False,False,False,partenairenonexposant,smp_partners,,,,online,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/ce334428-41e9-4e73-9506-cc8b8a7077fa,Creative Industries & Entertainment,,Gaming & Sports & Esports | Media & Entertainment & Creators Economy | Artificial Intelligence & Robotics,
2c97a706-c92a-f111-9a49-6045bd9541be,artefact,Artefact,artefact,partner,True,,False,False,False,False,partenaireexposant,smp_partners,,pavillon7,2H09,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/8c5df41d-1ae0-4c43-bc36-714f0588ce5b,AI & Big Data,,Artificial Intelligence & Robotics | Consulting & B2B services,
51bea754-a535-f111-8ef2-6045bd954320,artefacts,artefacts,artefacts,startup,True,,False,False,False,False,startupexposant,startup_partners,,,3F29-008,hybrid,Germany,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/c89e285b-87c5-4c33-b309-490e31e62fed,CPG/Retail/E-Commerce,,Marketing & Advertising | Growth & Startup & Investment | Retail & E-commerce,Bootstrapped - 0
3e6e3925-9a40-f111-8ef2-6045bd954320,arterya,Arterya,arterya,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,2D10-003,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/cfc42707-941d-41ca-bfb6-e539b27c0225,HealthTech/Healthcare/BioTech,,DeepTech | Healthcare & Wellness | Growth & Startup & Investment,
050eb019-7d48-f111-8ef3-6045bd9548dc,artifeel,Artifeel,artifeel,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,1F02-002,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/46364875-b487-4adf-bcea-c61519d1162c,Smart City/Building/PropTech,,Artificial Intelligence & Robotics | Mobility & Smart Cities | DeepTech,Seed - $1M - $5M
1c20b019-a844-f111-8ef2-6045bd954320,artinleap,ArtInLeap,artinleap,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,3C14-005,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/c44d5dcc-cf80-4402-93be-016f0f37d059,AI & Big Data,,Artificial Intelligence & Robotics | DeepTech | Consulting & B2B services,Bootstrapped - 0 | Pre-Seed - <$1M
d67a8280-ce4e-f111-8ef3-6045bd9548dc,artinleap-2,Artinleap,artinleap,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,3H14-007,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/b0b09c26-fdde-4fd4-9c99-9991c053e6cd,AI & Big Data,,Artificial Intelligence & Robotics | DeepTech | Consulting & B2B services,Bootstrapped - 0 | Pre-Seed - <$1M
75dd899c-ba47-f111-8ef3-6045bd9548dc,artisjet,Artisjet,artisjet,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,1H38-002,hybrid,China,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/b6fbde14-034c-4818-bc89-340dcc37cf1c,Industry/Manufacturing/Supply Chain/Logistics,,Artificial Intelligence & Robotics,
976dcafc-4b58-f111-8fcb-6045bd954326,artmajeur,Artmajeur,artmajeur,partner,True,,False,False,False,False,partenaireexposant,smp_partners,,pavillon7,1G09,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/62f6a20a-6fe3-49a2-ac9e-2f89a3d9dda2,Creative Industries & Entertainment,,Artificial Intelligence & Robotics | Luxury & Fashion & Cosmetics | Media & Entertainment & Creators Economy,
45bea25a-a535-f111-8ef2-6045bd954320,arttac-solutions-gmbh,arttac solutions GmbH,arttac solutions,startup,True,,False,False,False,False,startupexposant,startup_partners,,,3F29-009,hybrid,Germany,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/88e8f9a1-389a-4f89-9901-65cc1515e33d,AI & Big Data,,Artificial Intelligence & Robotics | Energy & Greentech | Diversity & Inclusion,Pre-Seed - <$1M
1115bdd5-c737-f111-8ef2-6045bd954320,arxy-future-lab,Arxy Future Lab,arxy future lab,startup,True,,False,False,False,False,startupexposant,startup_partners,,,3H44-001,hybrid,Luxembourg,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/e4f5a581-36ad-41ff-8b11-fca54a58e0f8,Creative Industries & Entertainment,,Luxury & Fashion & Cosmetics | Media & Entertainment & Creators Economy | Retail & E-commerce,Bootstrapped - 0
d27904ec-a765-f111-8fcb-6045bd954326,aryam,Aryam,aryam,startup,True,,False,False,False,False,startupexposant,startup_partners,,,2H62-010,online,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/98cc5e1f-aab2-453a-93e8-701eb9d5b3a7,GreenTech/Sustainability,,Food & Agriculture | Artificial Intelligence & Robotics | Energy & Greentech,
70d8b94d-4749-f111-8ef3-6045bd9548dc,ascanio,Ascanio,ascanio,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,3J40-005,hybrid,Cyprus,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/373515f2-fffe-40ec-8abc-29facf51c551,AI & Big Data,Future of Work,Growth & Startup & Investment | HR & EdTech & Future of Work | Industry & Supply Chain,Not yet - 0
6b4c9c96-9559-f111-8fcb-6045bd954326,asentech-co-ltd,"Asentech Co., Ltd.",asentech,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,1H28-004,hybrid,korearepublicof,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/8bc46870-3c82-4e91-a0ae-e468a1c8c727,Cybersecurity/Defense,,Mobility & Smart Cities | Cybersecurity & Defense | Artificial Intelligence & Robotics,Seed - $1M - $5M
1dc4ebe3-894b-f111-8ef3-6045bd9548dc,asernum,Asernum,asernum,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,1G36-006,hybrid,Cote d’Ivoire,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/df61687d-7f64-4b9d-8223-45fc294ec312,Other,,Sovereignty & GovTech,Bootstrapped - 0
c1c712fa-2033-f111-8ef2-6045bd954320,asgard-group-limited,Asgard Group Limited,asgard,startup,True,,False,False,False,False,startupexposant,startup_partners,,,1C11-016,hybrid,Hong Kong,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/ab6097d8-892e-4b5a-afc3-945295ecfef8,Energy,,Energy & Greentech | Mobility & Smart Cities | Growth & Startup & Investment,Seed - $1M - $5M
e8dd20ff-4749-f111-8ef3-6045bd9548dc,asilla-inc-2,"Asilla, Inc.",asilla,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,2D09-003,hybrid,Japan,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/9df916f4-934b-4437-b07c-f1fd7cf6939d,Smart City/Building/PropTech,,Artificial Intelligence & Robotics | Mobility & Smart Cities,Series B - $15M - $50M
7ceb00e9-9c52-f111-8fcb-6045bd954326,asilla-inc,"Asilla, Inc.",asilla,startup,True,,False,False,False,False,startupnonexposant,startup_partners,,,,online,Japan,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/1318bbf4-f1a3-4374-a0c7-cd8fdb4c2dbf,Smart City/Building/PropTech,,Mobility & Smart Cities | Artificial Intelligence & Robotics,Series A - $5M - $15M
81091171-b655-f111-8fcb-6045bd954326,ask-for-the-moon,Ask For the Moon,ask for the moon,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,2F13-009,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/61956c0e-d420-40c9-b1cc-8929edc9eb99,AI & Big Data,,Artificial Intelligence & Robotics | Industry & Supply Chain,Seed - $1M - $5M
0fe3d8b8-ae4e-f111-8ef3-6045bd9548dc,askearth,Askearth,askearth,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,3D37-001,hybrid,Switzerland,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/be458155-0e0f-4eaf-9b25-9fb0de165ff6,Energy,,Energy & Greentech,Seed - $1M - $5M
764df300-a844-f111-8ef2-6045bd954320,askleia,Askleia,askleia,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,3C14-001,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/6c0fbeb8-5de7-4d20-9ffb-bfc38e0aeb75,DeepTech/R&D,,Industry & Supply Chain | Healthcare & Wellness | DeepTech,Seed - $1M - $5M
03817c34-cf64-f111-8fcb-6045bd954326,assistant-ia,Assistant Ia,assistant ia,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,3G50-025,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/7ecf67cc-1e2e-4b51-9ae7-24c50dc24d16,AI & Big Data,,Artificial Intelligence & Robotics,
24375120-a844-f111-8ef2-6045bd954320,asterfox,Asterfox,asterfox,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,3C14-006,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/c14787c8-959d-44d3-a2ff-42dab2ec4f36,CPG/Retail/E-Commerce,,Artificial Intelligence & Robotics | Food & Agriculture | Retail & E-commerce,Pre-Seed - <$1M
4bbdd071-663d-f111-8ef2-6045bd954320,asteria,Asteria,asteria,startup,True,techforchange,False,False,False,False,startupexposant,startup_partners,,pavillon7,2B16-023,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/137d8924-f3a7-46fc-8875-ea8123fb31cd,DeepTech/R&D,,Luxury & Fashion & Cosmetics | Cybersecurity & Defense | Mobility & Smart Cities,Seed - $1M - $5M
cf1d8467-0b35-f111-8ef2-6045bd954320,asterion-robotics,Asterion Robotics,asterion robotics,startup,True,,False,False,False,False,startupexposant,startup_partners,,,3H36-017,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/42dd0f8d-3699-4928-bf57-f7c25abd2778,Industry/Manufacturing/Supply Chain/Logistics,,Artificial Intelligence & Robotics | Sovereignty & GovTech | Growth & Startup & Investment,Not yet - 0
0d78ab9c-ad34-f111-8ef2-6045bd954320,astranice,AstraNICE,astranice,startup,True,techforchange,False,False,False,False,startupexposant,startup_partners,,,3H36-010,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/2b32bb13-0cfd-45cd-b88e-eec5e44232f6,HealthTech/Healthcare/BioTech,,Artificial Intelligence & Robotics | Healthcare & Wellness | Luxury & Fashion & Cosmetics,Pre-Seed - <$1M
e690f8fb-034e-f111-8ef3-6045bd9548dc,astriis,Astriis,astriis,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,1D39-014,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/57eb0b00-085f-4875-bf30-676ef20e66a8,GreenTech/Sustainability,,DeepTech | Energy & Greentech | Industry & Supply Chain,
64035b88-d02d-f111-9a49-6045bd9541be,astus-tech,Astus Tech,astus tech,startup,True,,False,False,False,False,startupexposant,startup_partners,,,2H48-001,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/bfc60593-1531-44df-a44c-3fdd58b629f7,LegalTech/Legal,,Consulting & B2B services | HR & EdTech & Future of Work | Artificial Intelligence & Robotics,Bootstrapped - 0
95717c8e-e254-f111-8fcb-6045bd954326,asygn,Asygn,asygn,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,1D39-018,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/5a5f8df5-fe3d-4461-abde-f9bd2ddfd1fe,DeepTech/R&D,,Healthcare & Wellness | DeepTech | Artificial Intelligence & Robotics,
