id,slug,firstname,lastname,full_name,company,normalized_company,company_candidates,job_title,image_url,has_bio,has_sessions,tags,top,top_order
c29c067b-d555-f111-8fcb-6045bd954326,maryline-belle-it-business-partner-global-rc-digital-technologies,Maryline,Belle,Maryline Belle,Royal Canin,royal canin,royal canin,IT Business Partner - Global RC Digital Technologies,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/2ad5bbce-f9fc-4c03-a7cd-89d9d6c7d9fc,True,True,Food & Agriculture,False,10000
769903dc-1260-f111-8fcb-6045bd954326,luca-belli-professor-director-of-the-center-for-technology-society,Luca,Belli,Luca Belli,"Fundação Getulio Vargas Law School, Rio de Janeiro",fundacao getulio vargas law school rio de janeiro,fundacao getulio vargas law school rio de janeiro | fundacao getulio vargas law school | rio de janeiro,"Professor, Director of the Center for Technology & Society",https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/9b7c8877-d383-4f7b-8ee6-02478cc1bc5b,True,True,Artificial Intelligence & Robotics | Cloud & Infrastructure & Connectivity | Sovereignty & GovTech,False,10000
41da68a1-1a59-f111-8fcb-6045bd954326,maryam-bello-ceo,Maryam,BELLO,Maryam BELLO,TELIKA AI,telika ai,telika ai,CEO,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/8c57c443-69fa-4441-836e-06a543a40417,True,True,Artificial Intelligence & Robotics | Growth & Startup & Investment | Fintech & Banking & Compliance,False,10000
6d645ba9-4858-f111-8fcb-6045bd954326,karima-ben-abdelmalek-ceo-president,Karima,Ben Abdelmalek,Karima Ben Abdelmalek,happn,happn,happn,CEO & President,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/b88047e9-7d87-4564-8d3a-cda1774a796d,True,True,,False,10000
8d8d5123-575f-f111-8fcb-6045bd954326,laurent-benarousse-managing-partner-france-morocco,Laurent,Benarousse,Laurent Benarousse,Roland Berger,roland berger,roland berger,Managing Partner France & Morocco,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/bbdf891b-1224-40b0-bba3-4484001b4b54,True,True,,False,10000
76161c06-955d-f111-8fcb-6045bd954326,lionel-benatia-senior-government-affairs-lead-member-of-microsoft-france-excom,Lionel,Benatia,Lionel Benatia,Microsoft France,microsoft france,microsoft france,Senior Government Affairs Lead - Member of Microsoft France EXCOM,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/ed9e0df9-3d07-4036-ad70-3102181a95ff,True,True,Artificial Intelligence & Robotics | Cloud & Infrastructure & Connectivity | Cybersecurity & Defense,False,10000
0faee738-855b-f111-8fcb-6045bd954326,laetitia-benayoun-student-of-msc-data-science-and-ai-for-business,Laetitia,Benayoun,Laetitia Benayoun,HEC x Ecole Polytechnique ,hec x ecole polytechnique,hec x ecole polytechnique,Student of MSc Data Science and AI for Business,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/1528bce9-6cd5-402f-bd7a-16272be8e060,True,True,Artificial Intelligence & Robotics | Fintech & Banking & Compliance,False,10000
8c907485-6966-f111-8fcb-6045bd954326,diane-benhamou-estherium-creatrice-de-contenus,Diane,Benhamou (Estherium),Diane Benhamou (Estherium),Estherium ,estherium,estherium,Créatrice de contenus,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/65dfcb81-a5e6-44d1-9361-b6f5d9e041f0,True,True,Artificial Intelligence & Robotics | Healthcare & Wellness | Media & Entertainment & Creators Economy,False,10000
4608265e-8c52-f111-8fcb-6045bd954326,med-benmansour-founder-ceo,Med,Benmansour,Med Benmansour,Nuitée,nuitee,nuitee,Founder & CEO,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/c4eabff3-03f4-4627-b8c7-e0ff27046f13,True,True,Artificial Intelligence & Robotics | Fintech & Banking & Compliance | DeepTech,False,10000
de9e7c72-0b18-491b-b970-7b345c31f48c,emmanuelle-benoliel-co-founder-ceo,Emmanuelle,Benoliel,Emmanuelle Benoliel,UnlockM,unlockm,unlockm,Co-founder & CEO,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/29d8cd72-f99e-4c8b-919c-c1d0740d9e07,True,True,Artificial Intelligence & Robotics | Marketing & Advertising | Growth & Startup & Investment,False,10000
b38b9328-ba71-46b9-89be-c775dccbea7b,marie-benrubi-senior-associate,Marie,Benrubi,Marie Benrubi,Partech Africa,partech africa,partech africa,Senior Associate,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/7f851f2d-b0de-445a-9780-96915bf880f9,True,True,Fintech & Banking & Compliance | DeepTech | Growth & Startup & Investment,False,10000
051da67a-ef0f-4d2e-9a3d-c80e76e94eb3,brandon-bentzley-chief-medical-officer,Brandon,Bentzley,Brandon Bentzley,Salma Health,salma health,salma health,Chief Medical Officer,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/8e0d7795-cd2a-46d2-9617-3e590c9d0d6a,True,True,Healthcare & Wellness,False,10000
ee4ea105-8f63-f111-8fcb-6045bd954326,valerie-benvenuto-ceo,Valérie,Benvenuto,Valérie Benvenuto,Open,open,open,CEO,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/fbfd8452-0684-44b8-bf73-fa83bdfc243d,True,True,,False,10000
17fa13a4-1e60-f111-8fcb-6045bd954326,michele-benzeno-co-fondatrice-presidente,Michèle,Benzeno,Michèle Benzeno,Qui Veut Etre Mon Associé Amplify ,qui veut etre mon associe amplify,qui veut etre mon associe amplify,Co-fondatrice & Présidente,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/b88251dc-510e-4798-b6b7-bf60893909ce,False,True,,False,10000
e321febd-a359-f111-8fcb-6045bd954326,eric-beranger-ceo,Eric,Béranger,Eric Béranger,MBDA,mbda,mbda,CEO,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/c5839e0b-e8c6-4142-8411-40028820da31,True,True,,False,10000
8e632a68-9a5a-f111-8fcb-6045bd954326,jeremy-bercoff-ceo,Jeremy,Bercoff,Jeremy Bercoff,Sonomind,sonomind,sonomind,CEO,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/2fec055d-a759-45b6-8cd5-37dd3005040f,True,True,DeepTech | Healthcare & Wellness | Industry & Supply Chain,False,10000
c51b7ead-f760-f111-8fcb-6045bd954326,virginie-bercot-global-brand-director,Virginie,Berçot,Virginie Berçot,AXA,axa,,Global Brand Director,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/ebcff956-3978-4813-a15d-1ba9621fe7fa,True,True,Media & Entertainment & Creators Economy | Gaming & Sports & Esports | Healthcare & Wellness,False,10000
40d803c5-94f9-485f-8a02-13a789f37f7b,laurent-bernadac-fondateur-president,Laurent,Bernadac,Laurent Bernadac,3Dvarius SAS,3dvarius,3dvarius,Fondateur & Président,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/6edb9abb-0618-4a26-a355-25f97e7dd2b8,True,True,,False,10000
a09b7bfe-644f-f111-8ef3-6045bd9548dc,fabien-bernard-emea-market-director-head-of-france-office,Fabien,BERNARD,Fabien BERNARD,ISTAGING CORP.,istaging,istaging,EMEA Market Director - Head of France Office,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/7e62bb55-21cd-4bcf-9825-22e628ea15c5,False,True,Growth & Startup & Investment | Luxury & Fashion & Cosmetics | Mobility & Smart Cities,False,10000
e1c70dbc-cc52-f111-8fcb-6045bd954326,steven-bernet-ai-adoption-lead,Steven,Bernet,Steven Bernet,Crédit Agricole SA,credit agricole,credit agricole,AI Adoption Lead,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/36eaee53-0154-4afa-93c7-9a005d449b21,True,False,,False,10000
e0365079-be6d-4419-ac2f-79e2f8fcb99a,alexandre-berriche-founder,Alexandre,Berriche,Alexandre Berriche,Fleet,fleet,fleet,Founder,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/64f1df09-6f47-41b8-971a-5c6e175f0743,True,True,Artificial Intelligence & Robotics | Cybersecurity & Defense | Growth & Startup & Investment,False,10000
74bc100b-845b-f111-8fcb-6045bd954326,marco-antonio-berti-intelligence-analyst,Marco-Antonio,Berti,Marco-Antonio Berti,POLITICO Europe,politico europe,politico europe,Intelligence Analyst,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/df1bc20c-a223-49a7-956c-5836f43316a4,True,True,Sovereignty & GovTech | Industry & Supply Chain | Media & Entertainment & Creators Economy,False,10000
38233704-4850-f111-8ef3-6045bd9548dc,fabrice-bertinchamps-ceo,Fabrice,Bertinchamps,Fabrice Bertinchamps,VOLTCORE,voltcore,voltcore,CEO,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/b9452877-b898-484c-98ab-52362de84382,True,True,DeepTech | Industry & Supply Chain | Mobility & Smart Cities,False,10000
d651d39a-1f63-f111-8fcb-6045bd954326,marko-bertogna-full-professor-unimore-ceo-hipert,Marko,Bertogna,Marko Bertogna,Università di Modena e Reggio Emilia,universita di modena e reggio emilia,universita di modena e reggio emilia,"Full Professor Unimore, CEO Hipert",https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/40ca313b-34be-4a94-94fa-896ed6c29666,False,True,Artificial Intelligence & Robotics | Mobility & Smart Cities,False,10000
24854c40-634e-4059-9156-58892ccf01ea,nicolas-besombes-assistant-professor-of-sports-sociology-at-the-institut-des-sciences-du-sport-sante-de-paris,Nicolas,Besombes,Nicolas Besombes,Université Paris Cité,universite paris cite,universite paris cite,Assistant Professor of Sports Sociology at the Institut des Sciences du Sport-Santé de Paris,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/2b9126e2-55b0-4181-abe5-7aff0fff47a7,True,True,Gaming & Sports & Esports | Diversity & Inclusion | Healthcare & Wellness,False,10000
3b051ff0-184e-f111-8ef3-6045bd9548dc,quentin-bianchi-coo-cpo,Quentin,Bianchi,Quentin Bianchi,KORBEN,korben,korben,COO & CPO,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/ba273726-a1f2-446e-8d30-42cbf377c180,True,True,Cloud & Infrastructure & Connectivity | Artificial Intelligence & Robotics | Consulting & B2B services,False,10000
c98243ae-2860-f111-8fcb-6045bd954326,gerard-biau-ai-director,Gérard,Biau,Gérard Biau,Sorbonne University,sorbonne university,sorbonne university,AI Director,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/f0e1a7fa-4d6b-49d9-9fe7-ed20c4b0cd47,True,True,Artificial Intelligence & Robotics,False,10000
6a292e9a-2b55-f111-8fcb-6045bd954326,julien-billot-ceo,Julien,Billot,Julien Billot,Scale AI,scale ai,scale ai,CEO,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/4b127616-b13f-4710-b7ed-6dca6af80401,True,True,Artificial Intelligence & Robotics | Cloud & Infrastructure & Connectivity | DeepTech,False,10000
ab65b235-2263-f111-8fcb-6045bd954326,dror-bin-ceo,Dror,Bin,Dror Bin,Israel Innovation Authority,israel innovation authority,israel innovation authority,CEO,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/44493927-5e4f-429f-8a6a-1edce377f2d8,True,True,DeepTech | Artificial Intelligence & Robotics | Growth & Startup & Investment,False,10000
fa19b9f2-7e53-f111-8fcb-6045bd954326,lison-binet-communication-partnerships-lead,Lison,Binet,Lison Binet,GeoFresh,geofresh,geofresh,Communication & Partnerships Lead,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/e4e66475-ba2a-4d7d-9e57-a5c99f1c0a82,True,True,Energy & Greentech | Food & Agriculture | DeepTech,False,10000
2556e5d4-5a48-f111-8ef3-6045bd9548dc,yanis-bisakis-membre-du-projet-de-recherche-sur-le-mecanisme-dantikythere,Yanis,Bisakis,Yanis Bisakis,Université Nationale et Kapodistrienne d’Athènes,universite nationale et kapodistrienne dathenes,universite nationale et kapodistrienne dathenes,Membre du Projet de Recherche sur le Mécanisme d’Antikythère,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/3732def2-12dc-4e0b-94b2-08f5677b1d0a,False,True,,False,10000
daf56ce4-9a33-412f-8169-178ea1c3f6ff,manuel-bissey-emea-cybersecurity-offering-and-service-line-leader,Manuel,Bissey,Manuel Bissey,IBM,ibm,ibm,EMEA Cybersecurity Offering and Service Line Leader,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/e60d41de-97a7-4968-9a5b-08a7343d8a4c,True,True,Cybersecurity & Defense | Artificial Intelligence & Robotics | Diversity & Inclusion,False,10000
240843d6-ab42-4f11-a34b-1d40d28b5428,olivier-biton-director-of-technological-transformation,Olivier,Biton,Olivier Biton,Crédit Agricole,credit agricole,credit agricole,Director of Technological Transformation,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/3e9740d7-95d7-4f25-b296-018445d62d79,True,True,Artificial Intelligence & Robotics | Cloud & Infrastructure & Connectivity | Cybersecurity & Defense,False,10000
0deb211f-c368-f111-8fcb-6045bd9543bb,matthieu-blanc-ai-specialist,Matthieu,Blanc,Matthieu Blanc,Google,google,google,AI specialist,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/b73f3dc7-4d3f-4735-b810-539b2474450c,True,True,,False,10000
93fd04a3-3063-f111-8fcb-6045bd954326,marc-blanchon-head-of-physical-ai-robotics-a-head-of-physical-ai-robotics,Marc,Blanchon​,Marc Blanchon​,Capgemini,capgemini,capgemini,"Head of Physical AI, Robotics à Head of Physical AI, Robotics",https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/7042acb2-5ba6-401c-aeeb-fdd3df42134b,True,False,Artificial Intelligence & Robotics | Consulting & B2B services | DeepTech,False,10000
6dacc842-f8d9-48b5-8098-f25a4da7da01,martin-bocken-co-founder-ceo,Martin,Bocken,Martin Bocken,HyLight,hylight,hylight,Co-Founder & CEO,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/7e3082fe-a111-4eeb-a382-92c4bc6eba4e,True,True,Artificial Intelligence & Robotics,False,10000
9561436b-b559-f111-8fcb-6045bd954326,stephane-bohbot-ceo,Stéphane,Bohbot,Stéphane Bohbot,Innov8 Group,innov8,innov8,CEO,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/dd54f40d-9311-49c2-abc3-c36e036e3dd6,True,True,Artificial Intelligence & Robotics | DeepTech | Consulting & B2B services,False,10000
7689acb6-5466-f111-8fcb-6045bd954326,lea-bombart-international-communications-manager-jacquemus-la-beaute,Léa,Bombart,Léa Bombart,L'Oréal,loreal,loreal,International Communications Manager Jacquemus La Beauté,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/f631783f-4157-404a-b3b1-cab0fd458320,False,True,,False,10000
f2cebb49-535f-f111-8fcb-6045bd954326,pierre-bonetti-founder,Pierre,Bonetti,Pierre Bonetti,AD Cosmetics SA,ad cosmetics,ad cosmetics,Founder,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/e0f3e524-fb3f-4623-87f9-c79983608535,True,True,Healthcare & Wellness | Luxury & Fashion & Cosmetics,False,10000
547f04b1-ea59-f111-8fcb-6045bd954326,laurence-bonicalzi-bridier-co-ceo-business-development,Laurence,Bonicalzi Bridier,Laurence Bonicalzi Bridier,ArtMajeur,artmajeur,artmajeur,"Co-CEO, business development",https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/e7136edc-4a50-4ed5-847f-719ecf09360b,True,True,,False,10000
2d44d565-e759-f111-8fcb-6045bd954326,serena-borbotti-frison-director-general,Serena,Borbotti-Frison,Serena Borbotti-Frison,Allied For Startups,allied for startups,allied for startups,Director-General,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/1df9aff5-66af-4715-b0dc-9f4c4e845465,True,True,Artificial Intelligence & Robotics | DeepTech | Growth & Startup & Investment,False,10000
926d5004-596a-f111-8fcb-6045bd9543bb,antoine-bordes-chief-scientist,Antoine,Bordes,Antoine Bordes,Helsing,helsing,helsing,Chief Scientist,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/ee2efc9c-2ae2-437d-a464-e2e00dec993a,True,True,Artificial Intelligence & Robotics,False,10000
e81f934b-1f63-f111-8fcb-6045bd954326,sebastian-borek-managing-director,Sebastian,Borek,Sebastian Borek,HTGF & DTCF,htgf dtcf,htgf dtcf,Managing Director,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/299ab8c7-7da8-4c29-9add-6bb35e56540f,True,True,,False,10000
33631e83-395b-f111-8fcb-6045bd954326,morgan-borer-founder,Morgan,Borer,Morgan Borer,Blair Reputation Mgmt,blair reputation mgmt,blair reputation mgmt,Founder,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/871cc43a-25fd-4691-8c13-27d80770bc36,True,True,DeepTech | Fintech & Banking & Compliance | Media & Entertainment & Creators Economy,False,10000
ac916c0a-9461-f111-8fcb-6045bd954326,tom-borloo-orateur,Tom,Borloo,Tom Borloo,Aura,aura,aura,Orateur,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/cd669c65-dd55-479c-a0b2-31247bd2caaa,True,True,Media & Entertainment & Creators Economy,False,10000
77e0ddfa-2f4d-f111-8ef3-6045bd9548dc,ruth-bosse-founder-ceo,Ruth,Bosse,Ruth Bosse,Ark Climate,ark climate,ark climate,Founder & CEO,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/98bedf80-bbaa-4acf-a806-712a55582899,True,True,Energy & Greentech | Growth & Startup & Investment | Sovereignty & GovTech,False,10000
4067b896-1afc-451b-9767-db781dd41d8f,antoine-bosselut-assistant-professor,Antoine,Bosselut,Antoine Bosselut,EPFL,epfl,epfl,Assistant Professor,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/0d34ee91-d822-4f30-a8ce-8ab7230354fd,True,True,Artificial Intelligence & Robotics,False,10000
c0a704a4-cfe1-4826-9d05-5dac4257b28c,philippe-botteri-partner,Philippe,Botteri,Philippe Botteri,Accel,accel,accel,Partner,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/8afb7d4b-60e1-4ba1-8d14-5bc88fc4c994,True,True,Artificial Intelligence & Robotics | Cloud & Infrastructure & Connectivity | Growth & Startup & Investment,False,10000
4e381d95-9a5a-f111-8fcb-6045bd954326,alex-bouaziz-co-founder-and-ceo,Alex,Bouaziz,Alex Bouaziz,Deel,deel,deel,Co-founder and CEO,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/e8817a3e-21ed-4275-ba26-2fa82c8dee22,True,True,Artificial Intelligence & Robotics | HR & EdTech & Future of Work | Growth & Startup & Investment,False,10000
5be47b62-4549-f111-8ef3-6045bd9548dc,rim-boudaoud-lead-developer,Rim,BOUDAOUD,Rim BOUDAOUD,FEMMEDETECH,femmedetech,femmedetech,Lead Developer,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/657ba101-22c0-43c9-8d8c-26cc2af55be1,False,True,Artificial Intelligence & Robotics,False,10000
c7d28076-be68-f111-8fcb-6045bd9543bb,mickael-bouffard-veilleux-co-auteur-et-metteur-en-scene,Mickaël,Bouffard-Veilleux,Mickaël Bouffard-Veilleux,Sorbonne université ,sorbonne universite,sorbonne universite,Co-auteur et metteur en scène,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/29188c0c-d475-422e-9e1f-f5be3abd6bd4,True,True,,False,10000
70395a02-a459-f111-8fcb-6045bd954326,stephane-boujnah-ceo-chairman-of-the-managing-board,Stéphane,Boujnah,Stéphane Boujnah,Euronext,euronext,euronext,CEO & Chairman of the Managing Board,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/b0da07d1-b3b3-4bc9-9334-f8e6ea6fb1dd,True,True,Fintech & Banking & Compliance | Energy & Greentech | Cybersecurity & Defense,False,10000
d952d3a9-ce52-f111-8fcb-6045bd954326,michelle-bourgeois-national-alliance-and-emerging-technology-leader,Michelle,Bourgeois,Michelle Bourgeois,PwC,pwc,pwc,National Alliance and Emerging Technology Leader,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/ce64955f-411d-42da-9c42-448c7b6feccc,True,True,Artificial Intelligence & Robotics | Fintech & Banking & Compliance | Cloud & Infrastructure & Connectivity,False,10000
b52c7d92-395f-f111-8fcb-6045bd954326,agathe-bousquet-presidente,Agathe,BOUSQUET,Agathe BOUSQUET,PUBLICIS GROUPE EN FRANCE,publicis en france,publicis en france,Présidente,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/02e9d366-1c93-4c12-a121-817aede2ca83,True,True,Artificial Intelligence & Robotics | Diversity & Inclusion | Marketing & Advertising,False,10000
c56227e4-394d-463a-861b-842b049782e3,stephane-bout-senior-partner,Stéphane,Bout,Stéphane Bout,MCKINSEY & COMPANY,mckinsey,mckinsey,Senior Partner,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/89cf1d45-312f-439b-948a-793320a81c98,True,True,Artificial Intelligence & Robotics,False,10000
3cf8a8b9-174e-f111-8ef3-6045bd9548dc,fanny-bouton-quantum-ai-open-innovation-lead,Fanny,Bouton,Fanny Bouton,OVHcloud,ovhcloud,ovhcloud,"Quantum, AI & Open Innovation Lead",https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/1deb6ebd-43e2-4164-bd51-81a58c4cc8dd,True,True,Artificial Intelligence & Robotics | DeepTech | Cybersecurity & Defense,False,10000
80c27159-475f-f111-8fcb-6045bd954326,pauline-bouvier-director-aidata,Pauline,Bouvier,Pauline Bouvier,Manutan,manutan,manutan,Director AI/Data,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/cacfb1c1-2e56-4021-8d62-dfa66e8ce3dc,False,True,,False,10000
0d7f5b3e-455f-f111-8fcb-6045bd954326,rob-bradley-senior-vice-president,Rob,Bradley,Rob Bradley,CNN,cnn,,Senior Vice President,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/10afb96a-bbcb-4293-9492-ccecceb60bb0,False,True,,False,10000
a3f4f370-dd63-f111-8fcb-6045bd954326,solene-brebant-principal,Solène,Brébant,Solène Brébant,Balderton Capital,balderton capital,balderton capital,Principal,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/180e619b-34b8-41d7-83bf-5fb3df3d8f17,True,True,Fintech & Banking & Compliance | Artificial Intelligence & Robotics | Cybersecurity & Defense,False,10000
0aa9aff6-595f-f111-8fcb-6045bd954326,elena-breda-svp-product-strategy-innovation-sustainability,Elena,Breda,Elena Breda,Electrolux Group,electrolux,electrolux,"SVP Product Strategy, Innovation, Sustainability",https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/20e027fc-660b-4882-ab94-9ed2c7d989a7,True,True,,False,10000
ff8ba55f-0863-f111-8fcb-6045bd954326,daniel-breitinger-head-of-startups-scaleups,Daniel,BREITINGER,Daniel BREITINGER,BITKOM E.V.,bitkom e v,bitkom e v,Head of Startups & Scaleups,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/fd8ad35e-cf7a-44a0-b29a-05a17746755d,False,True,Artificial Intelligence & Robotics | Cybersecurity & Defense | DeepTech,False,10000
84cb772a-6595-44ad-8d25-ed4da7ca2041,francesca-bria-professor-of-innovation,Francesca,Bria,Francesca Bria,"Institute of Innovation and Public Purpose, UCL, London",institute of innovation public purpose ucl london,institute of innovation public purpose ucl london | institute of innovation public purpose | london,Professor of Innovation,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/7d3fff47-faa8-4723-92b2-1557acae11ff,True,False,,False,10000
a6a525fd-b45e-f111-8fcb-6045bd954326,marijus-briedis-cto,Marijus,Briedis,Marijus Briedis,NordVPN,nordvpn,nordvpn,CTO,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/1ec6b9e6-b0d0-4f35-9b5a-cd26456a00e6,True,True,Cloud & Infrastructure & Connectivity | Cybersecurity & Defense,False,10000
dd3623e5-4ce6-4c67-8447-91ae19a884da,pascal-brier-group-chief-innovation-officer,Pascal,Brier,Pascal Brier,Capgemini,capgemini,capgemini,Group Chief Innovation Officer,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/8843f39c-54a5-49e1-82a0-364901920d96,True,True,DeepTech | Artificial Intelligence & Robotics | Consulting & B2B services,False,10000
299be5a8-a25d-f111-8fcb-6045bd954326,francois-brogi-partner,François,Brogi,François Brogi,Artefact,artefact,artefact,Partner,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/e71f6073-2077-4356-bf9c-8d67bfe514d7,False,True,,False,10000
a26e1f06-1645-413a-ba66-45b3f2031d01,peter-brown-global-workforce-leader,Peter,Brown,Peter Brown,PwC,pwc,pwc,Global Workforce Leader,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/e91ec02f-03b5-4394-8657-53b866fef070,True,True,,False,10000
e893a2e8-9a5a-f111-8fcb-6045bd954326,john-bruce,John,BRUCE,John BRUCE,INRUPT,inrupt,inrupt,,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/ee799078-bd15-400d-b143-e475bdbe31cc,True,True,,False,10000
da1370bb-615f-f111-8fcb-6045bd954326,davide-brugola-account-executive,davide,Brugola,davide Brugola,Ogyre,ogyre,ogyre,Account Executive,https://storageprdv2inwink.blob.core.windows.net/e935b27a-a548-4b47-af5e-efcb250b84e1/60fa63a2-c333-4658-85a0-39111a103a59,True,True,Energy & Greentech | Sovereignty & GovTech,False,10000
