entity_id,entity_type,display_name,query,context_json
company_492232bde38aa3056ddc,company,Mashup Studio,"""Mashup Studio"" VivaTech exhibitor company France Diversity & Inclusion","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Not yet - 0"", ""source_id"": ""a3fe7cd2-2c54-f111-8fcb-6045bd954326"", ""tags"": ""Diversity & Inclusion | HR & EdTech & Future of Work | Media & Entertainment & Creators Economy""}"
company_4066d4431a378477da71,company,Masq Aero,"""Masq Aero"" VivaTech exhibitor company France Space & Aeronautics","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Not yet - 0"", ""source_id"": ""472006c4-ce43-f111-8ef2-6045bd954320"", ""tags"": ""Space & Aeronautics | Cybersecurity & Defense | Artificial Intelligence & Robotics""}"
company_f9ae66ec0c680287cfba,company,Mastra,"""Mastra"" VivaTech exhibitor company United States of America Artificial Intelligence & Robotics","{""company_type"": ""startup"", ""country"": ""United States of America"", ""fundraising"": ""Series A - $5M - $15M"", ""source_id"": ""ff80bde3-a947-f111-8ef3-6045bd9548dc"", ""tags"": ""Artificial Intelligence & Robotics | Cloud & Infrastructure & Connectivity | Growth & Startup & Investment""}"
company_3055ab4c22de93888112,company,MaSynthèse,"""MaSynthèse"" VivaTech exhibitor company France Consulting & B2B services","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": """", ""source_id"": ""be45086f-692e-f111-9a49-6045bd9541be"", ""tags"": ""Consulting & B2B services | Sovereignty & GovTech | Cloud & Infrastructure & Connectivity""}"
company_ef63691fa7ff580a1652,company,Matchmabrand,"""Matchmabrand"" VivaTech exhibitor company France Gaming & Sports & Esports","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Bootstrapped - 0"", ""source_id"": ""b10ecda4-692e-f111-9a49-6045bd9541be"", ""tags"": ""Gaming & Sports & Esports | Marketing & Advertising | Media & Entertainment & Creators Economy""}"
company_ca8d3057b8f391811a11,company,Matchtune,"""Matchtune"" VivaTech exhibitor company France Marketing & Advertising","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": """", ""source_id"": ""7ff9f296-b04e-f111-8ef3-6045bd9548dc"", ""tags"": ""Marketing & Advertising | Media & Entertainment & Creators Economy | Fintech & Banking & Compliance""}"
company_405a239948f659f90ee1,company,Matis,"""Matis"" VivaTech exhibitor company Serbia DeepTech","{""company_type"": ""startup"", ""country"": ""Serbia"", ""fundraising"": ""Pre-Seed - <$1M"", ""source_id"": ""2046bcbd-4c50-f111-8ef3-6045bd9548dc"", ""tags"": ""DeepTech | Cloud & Infrastructure & Connectivity""}"
company_5bbdbc7e8232f8ce04ac,company,Matts Digital,"""Matts Digital"" VivaTech exhibitor company France Gaming & Sports & Esports","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": """", ""source_id"": ""2c3e70d9-1243-f111-8ef2-6045bd954320"", ""tags"": ""Gaming & Sports & Esports | HR & EdTech & Future of Work | Consulting & B2B services""}"
company_2b49b0fa6876c95c8ac8,company,Maya Htt Ltd.,"""Maya Htt Ltd."" VivaTech exhibitor company Canada Artificial Intelligence & Robotics","{""company_type"": ""startup"", ""country"": ""Canada"", ""fundraising"": ""Not yet - 0 | Bootstrapped - 0"", ""source_id"": ""a8087fee-634d-f111-8ef3-6045bd9548dc"", ""tags"": ""Artificial Intelligence & Robotics | Industry & Supply Chain | Space & Aeronautics""}"
company_6d2f4aeed25c3e8ade3c,company,Mb Therapeutics,"""Mb Therapeutics"" VivaTech exhibitor company France DeepTech","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Pre-Seed - <$1M"", ""source_id"": ""7dc0c598-c53c-f111-8ef2-6045bd954320"", ""tags"": ""DeepTech | Healthcare & Wellness | Growth & Startup & Investment""}"
company_396f5f48f1e589f547d8,company,MBDA,"""MBDA"" VivaTech exhibitor company France Cybersecurity & Defense","{""company_type"": ""partner"", ""country"": ""France"", ""fundraising"": """", ""source_id"": ""2598f7ef-dc2d-f111-9a49-6045bd9541be"", ""tags"": ""Cybersecurity & Defense | Space & Aeronautics | Sovereignty & GovTech | Artificial Intelligence & Robotics""}"
company_7f3016c7f0fdd9de4f5e,company,MBDA,"""MBDA"" VivaTech exhibitor company France Cybersecurity & Defense","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": """", ""source_id"": ""8f3d527b-044e-f111-8ef3-6045bd9548dc"", ""tags"": ""Cybersecurity & Defense | Space & Aeronautics | Sovereignty & GovTech""}"
company_4ac68840559806e2c32b,company,Mcatalysis,"""Mcatalysis"" VivaTech exhibitor company France DeepTech","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Pre-Seed - <$1M"", ""source_id"": ""00578c74-0154-f111-8fcb-6045bd954326"", ""tags"": ""DeepTech | Energy & Greentech | Food & Agriculture""}"
company_e93715898645cc93f4fa,company,Mce Inc.,"""Mce Inc."" VivaTech exhibitor company South Korea Energy & Greentech","{""company_type"": ""startup"", ""country"": ""South Korea"", ""fundraising"": ""Seed - $1M - $5M"", ""source_id"": ""e2d23469-a047-f111-8ef3-6045bd9548dc"", ""tags"": ""Energy & Greentech | Food & Agriculture | Sovereignty & GovTech""}"
company_f5acca429fca32a70e3b,company,Mcp Apps Builders,"""Mcp Apps Builders"" VivaTech exhibitor company France Retail & E-commerce","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Bootstrapped - 0"", ""source_id"": ""0c13a177-bc4e-f111-8ef3-6045bd9548dc"", ""tags"": ""Retail & E-commerce | Consulting & B2B services | Artificial Intelligence & Robotics""}"
company_0a0b28cff445ea8a3e57,company,Mecaware,"""Mecaware"" VivaTech exhibitor company France Growth & Startup & Investment","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Series A - $5M - $15M"", ""source_id"": ""e36afedb-2b54-f111-8fcb-6045bd954326"", ""tags"": ""Growth & Startup & Investment | Energy & Greentech""}"
company_9bb653662a124105e211,company,Mecklenburg-Western Pomerania,"""Mecklenburg-Western Pomerania"" VivaTech exhibitor company Germany Energy & Greentech","{""company_type"": ""partner"", ""country"": ""Germany"", ""fundraising"": """", ""source_id"": ""60dbbcb8-374a-f111-8ef3-6045bd9548dc"", ""tags"": ""Energy & Greentech | Healthcare & Wellness | Consulting & B2B services""}"
company_77227adfa5b41b563f4e,company,Mediaby,"""Mediaby"" VivaTech exhibitor company Reunion Retail & E-commerce","{""company_type"": ""partner"", ""country"": ""Reunion"", ""fundraising"": ""Pre-Seed - <$1M"", ""source_id"": ""14a72ea5-3942-f111-8ef2-6045bd954320"", ""tags"": ""Retail & E-commerce | Luxury & Fashion & Cosmetics | Media & Entertainment & Creators Economy""}"
company_6d149a44410337ef8dc3,company,"Mediaiplus, Inc.","""Mediaiplus, Inc."" VivaTech exhibitor company South Korea Healthcare & Wellness","{""company_type"": ""startup"", ""country"": ""South Korea"", ""fundraising"": ""Seed - $1M - $5M"", ""source_id"": ""6202fc58-fe41-f111-8ef2-6045bd954320"", ""tags"": ""Healthcare & Wellness | Luxury & Fashion & Cosmetics | Growth & Startup & Investment""}"
company_5608d8adee3a332adcab,company,Medical University of Lodz,"""Medical University of Lodz"" VivaTech exhibitor company Poland Artificial Intelligence & Robotics","{""company_type"": ""startup"", ""country"": ""Poland"", ""fundraising"": """", ""source_id"": ""4189a68f-425f-f111-8fcb-6045bd954326"", ""tags"": ""Artificial Intelligence & Robotics | Healthcare & Wellness | Cybersecurity & Defense""}"
company_7069d2c2fa198b630e03,company,Medivie Tech,"""Medivie Tech"" VivaTech exhibitor company France DeepTech","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Pre-Seed - <$1M"", ""source_id"": ""2b71858f-673d-f111-8ef2-6045bd954320"", ""tags"": ""DeepTech | Healthcare & Wellness | Growth & Startup & Investment""}"
company_53f83fa5e8ce8fa69c31,company,Medpair,"""Medpair"" VivaTech exhibitor company France Healthcare & Wellness","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": """", ""source_id"": ""b392fe98-613e-f111-8ef2-6045bd954320"", ""tags"": ""Healthcare & Wellness""}"
company_3739a68eb57482ee7bf1,company,Meetball,"""Meetball"" VivaTech exhibitor company Portugal Growth & Startup & Investment","{""company_type"": ""startup"", ""country"": ""Portugal"", ""fundraising"": ""Bootstrapped - 0"", ""source_id"": ""27a07021-ef58-f111-8fcb-6045bd954326"", ""tags"": ""Growth & Startup & Investment | Artificial Intelligence & Robotics | Marketing & Advertising""}"
company_e8caeab41a784bc12393,company,Meetharry,"""Meetharry"" VivaTech exhibitor company France Artificial Intelligence & Robotics","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": """", ""source_id"": ""adec8a56-df4d-f111-8ef3-6045bd9548dc"", ""tags"": ""Artificial Intelligence & Robotics | HR & EdTech & Future of Work | Growth & Startup & Investment""}"
company_7d555e784cd37a3b054f,company,Meilisearch,"""Meilisearch"" VivaTech exhibitor company France Growth & Startup & Investment","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Series A - $5M - $15M"", ""source_id"": ""eb80bde3-a947-f111-8ef3-6045bd9548dc"", ""tags"": ""Growth & Startup & Investment | Cloud & Infrastructure & Connectivity | Consulting & B2B services""}"
company_b88ead1a5aee6ce518b8,company,Melia,"""Melia"" VivaTech exhibitor company France Industry & Supply Chain","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Seed - $1M - $5M"", ""source_id"": ""bc7f5634-2242-f111-8ef2-6045bd954320"", ""tags"": ""Industry & Supply Chain | Sovereignty & GovTech | Energy & Greentech""}"
company_1aab6fe895ad5ac3ac32,company,Memoriagates,"""Memoriagates"" VivaTech exhibitor company France Mobility & Smart Cities","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Not yet - 0"", ""source_id"": ""636d9709-9a39-f111-8ef2-6045bd954320"", ""tags"": ""Mobility & Smart Cities | Sovereignty & GovTech | Retail & E-commerce""}"
company_f166f04b0c52320ede7a,company,Mendo,"""Mendo"" VivaTech exhibitor company France Consulting & B2B services","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Seed - $1M - $5M"", ""source_id"": ""0ebb4b2f-dc43-f111-8ef2-6045bd954320"", ""tags"": ""Consulting & B2B services | Fintech & Banking & Compliance | Industry & Supply Chain""}"
company_ecbca90c5da6407cce55,company,Mendo,"""Mendo"" VivaTech exhibitor company France Fintech & Banking & Compliance","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Seed - $1M - $5M"", ""source_id"": ""33e69d66-f24d-f111-8ef3-6045bd9548dc"", ""tags"": ""Fintech & Banking & Compliance | Consulting & B2B services | Industry & Supply Chain""}"
company_ca9d85a0936515dddcff,company,Mendo,"""Mendo"" VivaTech exhibitor company France Consulting & B2B services","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Seed - $1M - $5M"", ""source_id"": ""1e4f97ae-ba47-f111-8ef3-6045bd9548dc"", ""tags"": ""Consulting & B2B services | Fintech & Banking & Compliance | Industry & Supply Chain""}"
company_58405a762c5b8ce0be95,company,Mental Eco,"""Mental Eco"" VivaTech exhibitor company France Consulting & B2B services","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Not yet - 0"", ""source_id"": ""3de69d66-f24d-f111-8ef3-6045bd9548dc"", ""tags"": ""Consulting & B2B services | Healthcare & Wellness""}"
company_e08fdce06c606f58797d,company,Mentiway,"""Mentiway"" VivaTech exhibitor company Poland HR & EdTech & Future of Work","{""company_type"": ""startup"", ""country"": ""Poland"", ""fundraising"": ""Pre-Seed - <$1M"", ""source_id"": ""82d7aa95-425f-f111-8fcb-6045bd954326"", ""tags"": ""HR & EdTech & Future of Work | Growth & Startup & Investment""}"
company_d68bf36bd85643130416,company,Merlin Innovation,"""Merlin Innovation"" VivaTech exhibitor company Belgium Artificial Intelligence & Robotics","{""company_type"": ""startup"", ""country"": ""Belgium"", ""fundraising"": ""Not yet - 0"", ""source_id"": ""7aec8014-e933-f111-8ef2-6045bd954320"", ""tags"": ""Artificial Intelligence & Robotics | Consulting & B2B services | Growth & Startup & Investment""}"
company_7d56718d025dbb61b9e0,company,Mespac,"""Mespac"" VivaTech exhibitor company Italy Energy & Greentech","{""company_type"": ""startup"", ""country"": ""Italy"", ""fundraising"": ""Seed - $1M - $5M"", ""source_id"": ""446f97b9-6553-f111-8fcb-6045bd954326"", ""tags"": ""Energy & Greentech | Growth & Startup & Investment | DeepTech""}"
company_7df74f37d99cc743c328,company,Meta,"""Meta"" VivaTech exhibitor company United States of America Artificial Intelligence & Robotics","{""company_type"": ""partner"", ""country"": ""United States of America"", ""fundraising"": """", ""source_id"": ""a1694860-7232-f111-8ef2-6045bd954320"", ""tags"": ""Artificial Intelligence & Robotics | Marketing & Advertising | Media & Entertainment & Creators Economy""}"
company_424194e2005fdc33115b,company,Meta Intelligence,"""Meta Intelligence"" VivaTech exhibitor company Taiwan Luxury & Fashion & Cosmetics","{""company_type"": ""startup"", ""country"": ""Taiwan"", ""fundraising"": """", ""source_id"": ""0ad70ca1-5749-f111-8ef3-6045bd9548dc"", ""tags"": ""Luxury & Fashion & Cosmetics | Retail & E-commerce | Media & Entertainment & Creators Economy""}"
company_e6c6e8f5aade023866d8,company,Metacar Mobility Systems (Kiwee),"""Metacar Mobility Systems (Kiwee)"" VivaTech exhibitor company France Energy & Greentech","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Seed - $1M - $5M"", ""source_id"": ""f09d7c47-6e50-f111-8ef3-6045bd9548dc"", ""tags"": ""Energy & Greentech | Growth & Startup & Investment | Mobility & Smart Cities""}"
company_b4b6169d5d1514a617e1,company,Metacrowd Corp.,"""Metacrowd Corp."" VivaTech exhibitor company korearepublicof Cybersecurity & Defense","{""company_type"": ""startup"", ""country"": ""korearepublicof"", ""fundraising"": ""Pre-Seed - <$1M"", ""source_id"": ""2d88d9fc-ac59-f111-8fcb-6045bd954326"", ""tags"": ""Cybersecurity & Defense | Fintech & Banking & Compliance | DeepTech""}"
company_2ebd68b20e15810f36c5,company,Metanow,"""Metanow"" VivaTech exhibitor company France Energy & Greentech","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": """", ""source_id"": ""0451a1fc-c552-f111-8fcb-6045bd954326"", ""tags"": ""Energy & Greentech | Food & Agriculture""}"
company_c1be7a078e7a5f5351d1,company,Metark Digital Technology Limited,"""Metark Digital Technology Limited"" VivaTech exhibitor company Hong Kong Luxury & Fashion & Cosmetics","{""company_type"": ""startup"", ""country"": ""Hong Kong"", ""fundraising"": ""Pre-Seed - <$1M"", ""source_id"": ""55523a29-9947-f111-8ef3-6045bd9548dc"", ""tags"": ""Luxury & Fashion & Cosmetics | Artificial Intelligence & Robotics""}"
company_2688329d02cb0e69e312,company,Metascan S.l.,"""Metascan S.l."" VivaTech exhibitor company Spain Artificial Intelligence & Robotics","{""company_type"": ""startup"", ""country"": ""Spain"", ""fundraising"": ""Bootstrapped - 0"", ""source_id"": ""51835e7f-154d-f111-8ef3-6045bd9548dc"", ""tags"": ""Artificial Intelligence & Robotics | DeepTech | Growth & Startup & Investment""}"
company_be9ebeb29155bfdd0d04,company,Meteoria,"""Meteoria"" VivaTech exhibitor company France Marketing & Advertising","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": """", ""source_id"": ""5c83d61b-2a4d-f111-8ef3-6045bd9548dc"", ""tags"": ""Marketing & Advertising | Artificial Intelligence & Robotics | DeepTech""}"
company_549c12f620d89609507a,company,Metown Inc.,"""Metown Inc."" VivaTech exhibitor company South Korea DeepTech","{""company_type"": ""startup"", ""country"": ""South Korea"", ""fundraising"": ""Seed - $1M - $5M"", ""source_id"": ""a7702164-fe41-f111-8ef2-6045bd954320"", ""tags"": ""DeepTech | Retail & E-commerce""}"
company_611b6dd2161b544124dc,company,MeTown Inc.,"""MeTown Inc."" VivaTech exhibitor company South Korea DeepTech","{""company_type"": ""startup"", ""country"": ""South Korea"", ""fundraising"": ""Seed - $1M - $5M"", ""source_id"": ""048c5210-493e-f111-8ef2-6045bd954320"", ""tags"": ""DeepTech | Retail & E-commerce""}"
company_b040b7a3c772a756995b,company,Metrikflow (MetricFlow UG),"""Metrikflow (MetricFlow UG)"" VivaTech exhibitor company Germany Growth & Startup & Investment","{""company_type"": ""startup"", ""country"": ""Germany"", ""fundraising"": ""Pre-Seed - <$1M"", ""source_id"": ""48b4779a-2037-f111-8ef2-6045bd954320"", ""tags"": ""Growth & Startup & Investment | Industry & Supply Chain | Food & Agriculture""}"
company_5d01dc1c7921b8390216,company,Métropole du Grand Paris,"""Métropole du Grand Paris"" VivaTech exhibitor company France Artificial Intelligence & Robotics","{""company_type"": ""partner"", ""country"": ""France"", ""fundraising"": """", ""source_id"": ""9edf3782-cd29-f111-9a49-6045bd9541be"", ""tags"": ""Artificial Intelligence & Robotics | Energy & Greentech | Food & Agriculture | Mobility & Smart Cities | Cybersecurity & Defense""}"
company_e722f223c007288db83e,company,Métropole Européenne de Lille,"""Métropole Européenne de Lille"" VivaTech exhibitor company France Artificial Intelligence & Robotics","{""company_type"": ""partner"", ""country"": ""France"", ""fundraising"": """", ""source_id"": ""72d69fd1-a947-f111-8ef3-6045bd9548dc"", ""tags"": ""Artificial Intelligence & Robotics | Cybersecurity & Defense | Healthcare & Wellness""}"
company_6960619eacf2d76853de,company,Mettis AI Sl.,"""Mettis AI Sl."" VivaTech exhibitor company Spain Artificial Intelligence & Robotics","{""company_type"": ""startup"", ""country"": ""Spain"", ""fundraising"": ""Pre-Seed - <$1M"", ""source_id"": ""acca273f-c14a-f111-8ef3-6045bd9548dc"", ""tags"": ""Artificial Intelligence & Robotics | Growth & Startup & Investment | Mobility & Smart Cities""}"
company_bf4547a15c7c4b138c83,company,Mia Dreams & Co,"""Mia Dreams & Co"" VivaTech exhibitor company Cote d’Ivoire Luxury & Fashion & Cosmetics","{""company_type"": ""startup"", ""country"": ""Cote d’Ivoire"", ""fundraising"": ""Not yet - 0"", ""source_id"": ""f1456a63-8242-f111-8ef2-6045bd954320"", ""tags"": ""Luxury & Fashion & Cosmetics | Growth & Startup & Investment | Media & Entertainment & Creators Economy""}"
company_147a25cbba3da4d1c6fd,company,"Mican Technologies, Inc.","""Mican Technologies, Inc."" VivaTech exhibitor company Japan DeepTech","{""company_type"": ""startup"", ""country"": ""Japan"", ""fundraising"": ""Series B - $15M - $50M"", ""source_id"": ""89d980ea-744e-f111-8ef3-6045bd9548dc"", ""tags"": ""DeepTech | Healthcare & Wellness""}"
company_565c2213e1ad20edda81,company,Microbrain,"""Microbrain"" VivaTech exhibitor company France Growth & Startup & Investment","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": """", ""source_id"": ""94eaf379-2a60-f111-8fcb-6045bd954326"", ""tags"": ""Growth & Startup & Investment""}"
company_95abbc10d44b4e5fd696,company,Microsoft,"""Microsoft"" VivaTech exhibitor company France Artificial Intelligence & Robotics","{""company_type"": ""partner"", ""country"": ""France"", ""fundraising"": """", ""source_id"": ""40fc9100-c92a-f111-9a49-6045bd9541be"", ""tags"": ""Artificial Intelligence & Robotics | Cloud & Infrastructure & Connectivity | HR & EdTech & Future of Work | Cybersecurity & Defense""}"
company_bdb3f87a5e4610949fb0,company,Midas Analytics Limited,"""Midas Analytics Limited"" VivaTech exhibitor company Hong Kong Artificial Intelligence & Robotics","{""company_type"": ""startup"", ""country"": ""Hong Kong"", ""fundraising"": """", ""source_id"": ""19d9c90b-653c-f111-8ef2-6045bd954320"", ""tags"": ""Artificial Intelligence & Robotics | Fintech & Banking & Compliance | Consulting & B2B services""}"
company_9a0cb46f55914a28dda5,company,Midgard,"""Midgard"" VivaTech exhibitor company France Sovereignty & GovTech","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Pre-Seed - <$1M | Seed - $1M - $5M"", ""source_id"": ""74f38de4-9639-f111-8ef2-6045bd954320"", ""tags"": ""Sovereignty & GovTech | DeepTech | Artificial Intelligence & Robotics""}"
company_f996e84c95cb9823c149,company,"Miibio, Inc.","""Miibio, Inc."" VivaTech exhibitor company Japan DeepTech","{""company_type"": ""startup"", ""country"": ""Japan"", ""fundraising"": ""Series A - $5M - $15M"", ""source_id"": ""5ab6e83e-4849-f111-8ef3-6045bd9548dc"", ""tags"": ""DeepTech | Growth & Startup & Investment | Energy & Greentech""}"
company_c5360c0030104b9bb940,company,Miil – Media Innovation & Intelligibility Lab Via Wbi,"""Miil – Media Innovation & Intelligibility Lab Via Wbi"" VivaTech exhibitor company Belgium Gaming & Sports & Esports","{""company_type"": ""startup"", ""country"": ""Belgium"", ""fundraising"": """", ""source_id"": ""f8f4bf37-bc3c-f111-8ef2-6045bd954320"", ""tags"": ""Gaming & Sports & Esports | Media & Entertainment & Creators Economy | Industry & Supply Chain""}"
company_d26ffa1ba6bbe01faacd,company,Mikujy,"""Mikujy"" VivaTech exhibitor company Switzerland Artificial Intelligence & Robotics","{""company_type"": ""startup"", ""country"": ""Switzerland"", ""fundraising"": ""Not yet - 0"", ""source_id"": ""043ddd1f-1338-f111-8ef2-6045bd954320"", ""tags"": ""Artificial Intelligence & Robotics | Growth & Startup & Investment | Fintech & Banking & Compliance""}"
company_f7c621414dc66f4ee02f,company,Milibris,"""Milibris"" VivaTech exhibitor company France Marketing & Advertising","{""company_type"": ""partner"", ""country"": ""France"", ""fundraising"": """", ""source_id"": ""7eb073b7-6d5f-f111-8fcb-6045bd954326"", ""tags"": ""Marketing & Advertising | Media & Entertainment & Creators Economy | Consulting & B2B services | Cloud & Infrastructure & Connectivity""}"
company_0f1b808f8cea13864118,company,Millab - Laboratoire de Fabrication,"""Millab - Laboratoire de Fabrication"" VivaTech exhibitor company France Artificial Intelligence & Robotics","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": """", ""source_id"": ""0accae20-0264-f111-8fcb-6045bd954326"", ""tags"": ""Artificial Intelligence & Robotics""}"
company_9b9aa19479ab80ecd8ba,company,Millikan Boats,"""Millikan Boats"" VivaTech exhibitor company France Artificial Intelligence & Robotics","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": """", ""source_id"": ""60f610ba-985e-f111-8fcb-6045bd954326"", ""tags"": ""Artificial Intelligence & Robotics | Energy & Greentech | Mobility & Smart Cities""}"
company_2283b6e4378b331c06ba,company,Milvus Robotics,"""Milvus Robotics"" VivaTech exhibitor company Turkey Artificial Intelligence & Robotics","{""company_type"": ""startup"", ""country"": ""Turkey"", ""fundraising"": ""Series A - $5M - $15M"", ""source_id"": ""e4d635e7-6c4f-f111-8ef3-6045bd9548dc"", ""tags"": ""Artificial Intelligence & Robotics | Industry & Supply Chain""}"
company_df5d567f96efa2f36272,company,"Mimetics Co.,ltd","""Mimetics Co.,ltd"" VivaTech exhibitor company korearepublicof Marketing & Advertising","{""company_type"": ""startup"", ""country"": ""korearepublicof"", ""fundraising"": ""Seed - $1M - $5M"", ""source_id"": ""ddbc28c0-cf58-f111-8fcb-6045bd954326"", ""tags"": ""Marketing & Advertising | Growth & Startup & Investment | DeepTech""}"
company_9e037a82f8891f0afa2f,company,Mimopt Technology,"""Mimopt Technology"" VivaTech exhibitor company France Consulting & B2B services","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Pre-Seed - <$1M"", ""source_id"": ""a5fd5839-e54e-f111-8ef3-6045bd9548dc"", ""tags"": ""Consulting & B2B services | Cloud & Infrastructure & Connectivity""}"
company_38eba4eb8b0a2b8b8a22,company,Mimorian,"""Mimorian"" VivaTech exhibitor company France Space & Aeronautics","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Bootstrapped - 0"", ""source_id"": ""f3fe5654-044e-f111-8ef3-6045bd9548dc"", ""tags"": ""Space & Aeronautics | Industry & Supply Chain | Luxury & Fashion & Cosmetics""}"
company_b28fb861d5f795c2724d,company,Min Express,"""Min Express"" VivaTech exhibitor company France Food & Agriculture","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Not yet - 0"", ""source_id"": ""b6a9e1d3-ce43-f111-8ef2-6045bd954320"", ""tags"": ""Food & Agriculture | Artificial Intelligence & Robotics | Consulting & B2B services""}"
company_0dcc1e1f75d971f306a5,company,Mincatec Energy,"""Mincatec Energy"" VivaTech exhibitor company France Energy & Greentech","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": """", ""source_id"": ""1a6ca70a-d12d-f111-9a49-6045bd9541be"", ""tags"": ""Energy & Greentech""}"
company_c071e06e6b517e1ff467,company,mindboost,"""mindboost"" VivaTech exhibitor company Germany HR & EdTech & Future of Work","{""company_type"": ""startup"", ""country"": ""Germany"", ""fundraising"": ""Bootstrapped - 0"", ""source_id"": ""32df04ae-2037-f111-8ef2-6045bd954320"", ""tags"": ""HR & EdTech & Future of Work""}"
company_974bc940a46cce40519d,company,Mindlet,"""Mindlet"" VivaTech exhibitor company France Artificial Intelligence & Robotics","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Not yet - 0"", ""source_id"": ""d4e25158-9839-f111-8ef2-6045bd954320"", ""tags"": ""Artificial Intelligence & Robotics | HR & EdTech & Future of Work""}"
company_711635e0bec10ad1ba92,company,Minealithe,"""Minealithe"" VivaTech exhibitor company France Energy & Greentech","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Not yet - 0"", ""source_id"": ""882fbe1b-4a4d-f111-8ef3-6045bd9548dc"", ""tags"": ""Energy & Greentech | Sovereignty & GovTech | Growth & Startup & Investment""}"
company_074af38556223d7dd66e,company,MinervaS,"""MinervaS"" VivaTech exhibitor company Italy DeepTech","{""company_type"": ""startup"", ""country"": ""Italy"", ""fundraising"": ""Seed - $1M - $5M"", ""source_id"": ""7303cca2-6f39-f111-8ef2-6045bd954320"", ""tags"": ""DeepTech | Mobility & Smart Cities | Energy & Greentech""}"
company_ece66546b6bca42c224c,company,Ministère de l'Intérieur,"""Ministère de l'Intérieur"" VivaTech exhibitor company France Artificial Intelligence & Robotics","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": """", ""source_id"": ""a9da2fa8-2b66-f111-8fcb-6045bd954326"", ""tags"": ""Artificial Intelligence & Robotics | Consulting & B2B services | Fintech & Banking & Compliance""}"
company_c452b29f526b950c0d4e,company,Ministère de l’Intérieur,"""Ministère de l’Intérieur"" VivaTech exhibitor company France Sovereignty & GovTech","{""company_type"": ""partner"", ""country"": ""France"", ""fundraising"": """", ""source_id"": ""625196e4-3a4d-f111-8ef3-6045bd9548dc"", ""tags"": ""Sovereignty & GovTech | Cloud & Infrastructure & Connectivity | Cybersecurity & Defense | Artificial Intelligence & Robotics""}"
company_f347d8110399c119a359,company,Ministère des Transports - Agence de l'Innovation pour les Transports,"""Ministère des Transports - Agence de l'Innovation pour les Transports"" VivaTech exhibitor company France Mobility & Smart Cities","{""company_type"": ""partner"", ""country"": ""France"", ""fundraising"": """", ""source_id"": ""873abfdd-9a4e-f111-8ef3-6045bd9548dc"", ""tags"": ""Mobility & Smart Cities | Cybersecurity & Defense | Space & Aeronautics | Artificial Intelligence & Robotics""}"
company_58f7520414fbff2aa942,company,"Ministères de la Santé, des Solidarités et du Travail","""Ministères de la Santé, des Solidarités et du Travail"" VivaTech exhibitor company France Sovereignty & GovTech","{""company_type"": ""partner"", ""country"": ""France"", ""fundraising"": """", ""source_id"": ""6b5196e4-3a4d-f111-8ef3-6045bd9548dc"", ""tags"": ""Sovereignty & GovTech | Healthcare & Wellness | Diversity & Inclusion""}"
