entity_id,entity_type,display_name,query,context_json
company_9dafb74addc9a11380ef,company,Pramatra Space Technology Pvt. Ltd.,"site:vivatech.com/exhibitors ""Pramatra Space Technology Pvt. Ltd."" VivaTech pramatra-space-technology-pvt-ltd","{""company_type"": ""startup"", ""country"": ""India"", ""fundraising"": """", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""010e70bf-0a60-f111-8fcb-6045bd954326"", ""tags"": ""DeepTech | Fintech & Banking & Compliance | Cloud & Infrastructure & Connectivity""}"
company_3d98d68d8a94668ce011,company,Precise Big Data,"site:vivatech.com/exhibitors ""Precise Big Data"" VivaTech precise-big-data","{""company_type"": ""startup"", ""country"": ""Taiwan"", ""fundraising"": """", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""8f13a682-065b-f111-8fcb-6045bd954326"", ""tags"": ""Artificial Intelligence & Robotics | DeepTech""}"
company_772fe94131e46522df11,company,Predco,"site:vivatech.com/exhibitors ""Predco"" VivaTech predco","{""company_type"": ""startup"", ""country"": ""India"", ""fundraising"": ""Pre-Seed - <$1M"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""8be94686-0660-f111-8fcb-6045bd954326"", ""tags"": ""Industry & Supply Chain | Energy & Greentech | Sovereignty & GovTech""}"
company_7f6f71619fb0695408ca,company,Predeeption,"site:vivatech.com/exhibitors ""Predeeption"" VivaTech predeeption","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Not yet - 0"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""61cec7bf-3b4d-f111-8ef3-6045bd9548dc"", ""tags"": ""DeepTech | Energy & Greentech | Mobility & Smart Cities""}"
company_5da3ed2c0ec39399c105,company,Prevenir.care,"site:vivatech.com/exhibitors ""Prevenir.care"" VivaTech prevenircare","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Bootstrapped - 0"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""ba0b427f-645a-f111-8fcb-6045bd954326"", ""tags"": ""Space & Aeronautics | Cloud & Infrastructure & Connectivity | Diversity & Inclusion""}"
company_a52e94585eed56df725b,company,Previsec (Smart Data Deutschland Gmbh),"site:vivatech.com/exhibitors ""Previsec (Smart Data Deutschland Gmbh)"" VivaTech previsec-smart-data-deutschland-gmbh","{""company_type"": ""startup"", ""country"": ""Germany"", ""fundraising"": """", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""683c5730-2137-f111-8ef2-6045bd954320"", ""tags"": ""Fintech & Banking & Compliance | Industry & Supply Chain | Sovereignty & GovTech""}"
company_ca67cf5fe17dfe4078d0,company,Prewave,"site:vivatech.com/exhibitors ""Prewave"" VivaTech prewave","{""company_type"": ""startup"", ""country"": ""Austria"", ""fundraising"": """", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""a77d2e80-1c43-f111-8ef2-6045bd954320"", ""tags"": ""Artificial Intelligence & Robotics | Sovereignty & GovTech | Industry & Supply Chain""}"
company_c15161d4ca9bfd021802,company,Priminov,"site:vivatech.com/exhibitors ""Priminov"" VivaTech priminov","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": """", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""69dbc20e-ca4b-f111-8ef3-6045bd9548dc"", ""tags"": ""Artificial Intelligence & Robotics | Consulting & B2B services | Media & Entertainment & Creators Economy""}"
company_8d43f9386f6742d8a4cb,company,Print\'Up,"site:vivatech.com/exhibitors ""Print\'Up"" VivaTech printup","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": """", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""bf1e192b-3a60-f111-8fcb-6045bd954326"", ""tags"": ""DeepTech | Healthcare & Wellness""}"
company_9e936843c2d415fb5c20,company,Prism Cloud Consulting Inc.,"site:vivatech.com/exhibitors ""Prism Cloud Consulting Inc."" VivaTech prism-cloud-consulting-inc","{""company_type"": ""startup"", ""country"": ""Canada"", ""fundraising"": ""Bootstrapped - 0"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""60df66c5-634d-f111-8ef3-6045bd9548dc"", ""tags"": ""Consulting & B2B services | Cloud & Infrastructure & Connectivity | Retail & E-commerce""}"
company_6cb95a8e105068eb7d6f,company,Prisme d'Ariane,"site:vivatech.com/exhibitors ""Prisme d'Ariane"" VivaTech prisme-dariane","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Not yet - 0"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""2325f76d-b53f-f111-8ef2-6045bd954320"", ""tags"": ""Artificial Intelligence & Robotics | Sovereignty & GovTech | DeepTech""}"
company_53c191259ade1493e823,company,Prisme.ai,"site:vivatech.com/exhibitors ""Prisme.ai"" VivaTech prismeai","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Bootstrapped - 0"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""430a5248-f255-f111-8fcb-6045bd954326"", ""tags"": ""Sovereignty & GovTech | Artificial Intelligence & Robotics | Cloud & Infrastructure & Connectivity""}"
company_c2ce76af341e611b9292,company,Privassistant Inc.,"site:vivatech.com/exhibitors ""Privassistant Inc."" VivaTech privassistant-inc","{""company_type"": ""startup"", ""country"": ""Canada"", ""fundraising"": ""Not yet - 0"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""d9a496a2-ba47-f111-8ef3-6045bd9548dc"", ""tags"": ""Artificial Intelligence & Robotics | Consulting & B2B services | Fintech & Banking & Compliance""}"
company_e15da9541883a606b9df,company,Probabl,"site:vivatech.com/exhibitors ""Probabl"" VivaTech probabl","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Seed - $1M - $5M | Pre-Seed - <$1M"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""52a741b5-6e66-f111-8fcb-6045bd954326"", ""tags"": ""DeepTech | Artificial Intelligence & Robotics | Consulting & B2B services""}"
company_f5b6cfb18f792e79433b,company,Procure AI,"site:vivatech.com/exhibitors ""Procure AI"" VivaTech procure-ai","{""company_type"": ""startup"", ""country"": ""United Kingdom"", ""fundraising"": """", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""f97f4005-bc55-f111-8fcb-6045bd954326"", ""tags"": ""Artificial Intelligence & Robotics | Industry & Supply Chain""}"
company_f606140941fcd2736bf7,company,Procureezy,"site:vivatech.com/exhibitors ""Procureezy"" VivaTech procureezy","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Not yet - 0"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""fd5aee0c-e54e-f111-8ef3-6045bd9548dc"", ""tags"": ""Artificial Intelligence & Robotics | Industry & Supply Chain | Space & Aeronautics""}"
company_eeae0d0f7e3e74f78b6e,company,"Prodrone Co., Ltd.","site:vivatech.com/exhibitors ""Prodrone Co., Ltd."" VivaTech prodrone-co-ltd","{""company_type"": ""startup"", ""country"": ""Japan"", ""fundraising"": ""Series C - $50M - $200M"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""d3a3ab68-4849-f111-8ef3-6045bd9548dc"", ""tags"": ""DeepTech""}"
company_01ca4865f17537912f0f,company,Prof en Poche,"site:vivatech.com/exhibitors ""Prof en Poche"" VivaTech prof-en-poche","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": """", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""c67f7d29-2263-f111-8fcb-6045bd954326"", ""tags"": ""Consulting & B2B services | Diversity & Inclusion | Energy & Greentech""}"
company_54c294c8122232bef7bf,company,Projeqtor,"site:vivatech.com/exhibitors ""Projeqtor"" VivaTech projeqtor","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Not yet - 0"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""79ad37ac-c53c-f111-8ef2-6045bd954320"", ""tags"": ""Consulting & B2B services | Sovereignty & GovTech""}"
company_6f822960e6d1f055749c,company,Projex (Projectex Management Services Ltd),"site:vivatech.com/exhibitors ""Projex (Projectex Management Services Ltd)"" VivaTech projex-projectex-management-services-ltd","{""company_type"": ""startup"", ""country"": ""Canada"", ""fundraising"": ""Not yet - 0"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""bc622629-3b55-f111-8fcb-6045bd954326"", ""tags"": ""Consulting & B2B services | Cybersecurity & Defense | Sovereignty & GovTech""}"
company_bc4900b334a8d628dc1d,company,Prolific,"site:vivatech.com/exhibitors ""Prolific"" VivaTech prolific","{""company_type"": ""startup"", ""country"": ""United Kingdom"", ""fundraising"": """", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""53d10aba-7744-f111-8ef2-6045bd954320"", ""tags"": ""Artificial Intelligence & Robotics""}"
company_aad8c9b6ccd50c2f06c5,company,Prologue AI,"site:vivatech.com/exhibitors ""Prologue AI"" VivaTech prologue-ai","{""company_type"": ""startup"", ""country"": ""Canada"", ""fundraising"": """", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""c5ba2a38-634d-f111-8ef3-6045bd9548dc"", ""tags"": ""Marketing & Advertising | Media & Entertainment & Creators Economy | Growth & Startup & Investment""}"
company_cad93221cdcfc2a7a6a9,company,Prométhée Earth Intelligence,"site:vivatech.com/exhibitors ""Prométhée Earth Intelligence"" VivaTech promethee-earth-intelligence","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": """", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""2b8da406-9248-f111-8ef3-6045bd9548dc"", ""tags"": ""Cybersecurity & Defense | Space & Aeronautics | Sovereignty & GovTech""}"
company_f4ade92a354e1aebd7f3,company,Propellane,"site:vivatech.com/exhibitors ""Propellane"" VivaTech propellane","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Bootstrapped - 0"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""24607cd8-673d-f111-8ef2-6045bd954320"", ""tags"": ""Energy & Greentech | Industry & Supply Chain""}"
company_2bb9cc34cbf4662463d5,company,Propelsia,"site:vivatech.com/exhibitors ""Propelsia"" VivaTech propelsia","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Bootstrapped - 0"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""b88a6cfa-e44e-f111-8ef3-6045bd9548dc"", ""tags"": ""Artificial Intelligence & Robotics | Growth & Startup & Investment""}"
company_0e67686e998259d7032d,company,Protect'Envi,"site:vivatech.com/exhibitors ""Protect'Envi"" VivaTech protectenvi","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": """", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""740e693a-e364-f111-8fcb-6045bd954326"", ""tags"": ""Sovereignty & GovTech""}"
company_6ceb6aecd0c39a34c3f2,company,Proteor,"site:vivatech.com/exhibitors ""Proteor"" VivaTech proteor","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": """", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""1dec8a42-414d-f111-8ef3-6045bd9548dc"", ""tags"": ""Artificial Intelligence & Robotics | Healthcare & Wellness""}"
company_12c5120dead790ecde2c,company,Proxima,"site:vivatech.com/exhibitors ""Proxima"" VivaTech proxima","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Not yet - 0"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""0d7d7bde-673d-f111-8ef2-6045bd954320"", ""tags"": ""Artificial Intelligence & Robotics | Sovereignty & GovTech | Cloud & Infrastructure & Connectivity""}"
company_55e14c0f21e1827f773b,company,Psistar,"site:vivatech.com/exhibitors ""Psistar"" VivaTech psistar","{""company_type"": ""startup"", ""country"": ""Israel"", ""fundraising"": ""Seed - $1M - $5M"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""841117af-8958-f111-8fcb-6045bd954326"", ""tags"": ""DeepTech | Energy & Greentech | Industry & Supply Chain""}"
company_c944db781ae0dcf3c521,company,Publicis Groupe,"site:vivatech.com/exhibitors ""Publicis Groupe"" VivaTech publicis-groupe","{""company_type"": ""partner"", ""country"": ""France"", ""fundraising"": """", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""580cc96d-803a-f111-8ef2-6045bd954320"", ""tags"": ""Marketing & Advertising | Retail & E-commerce | Media & Entertainment & Creators Economy | Consulting & B2B services | Artificial Intelligence & Robotics""}"
company_3aebe72023e202a6429d,company,Publicis Sapient,"site:vivatech.com/exhibitors ""Publicis Sapient"" VivaTech publicis-sapient","{""company_type"": ""partner"", ""country"": ""United Kingdom"", ""fundraising"": """", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""fa706a30-2755-f111-8fcb-6045bd954326"", ""tags"": ""Cloud & Infrastructure & Connectivity | Artificial Intelligence & Robotics | Fintech & Banking & Compliance | Industry & Supply Chain""}"
company_5ac3caa6624cbdc52409,company,Pubrio,"site:vivatech.com/exhibitors ""Pubrio"" VivaTech pubrio","{""company_type"": ""startup"", ""country"": ""United Arab Emirates"", ""fundraising"": ""Bootstrapped - 0"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""d2aa4496-2f5f-f111-8fcb-6045bd954326"", ""tags"": ""Growth & Startup & Investment | Artificial Intelligence & Robotics | Marketing & Advertising""}"
company_d035e7faaaa54fa8fdf2,company,Pureva,"site:vivatech.com/exhibitors ""Pureva"" VivaTech pureva","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Pre-Seed - <$1M"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""51806fb9-bc60-f111-8fcb-6045bd954326"", ""tags"": ""Healthcare & Wellness | Growth & Startup & Investment | Retail & E-commerce""}"
company_20d27fe3e79649a7a2f8,company,Purple Alternative Surface,"site:vivatech.com/exhibitors ""Purple Alternative Surface"" VivaTech purple-alternative-surface","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Not yet - 0"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""1e43f878-f24d-f111-8ef3-6045bd9548dc"", ""tags"": ""Industry & Supply Chain | Mobility & Smart Cities""}"
company_3a6c52f1df78e2adf50c,company,Purprod,"site:vivatech.com/exhibitors ""Purprod"" VivaTech purprod","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Not yet - 0"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""875bb630-c464-f111-8fcb-6045bd954326"", ""tags"": ""Media & Entertainment & Creators Economy | Growth & Startup & Investment | Gaming & Sports & Esports""}"
company_bc436d89baad1dd359e0,company,Pvradar,"site:vivatech.com/exhibitors ""Pvradar"" VivaTech pvradar","{""company_type"": ""startup"", ""country"": ""Germany"", ""fundraising"": ""Not yet - 0"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""2b671dd9-ae4e-f111-8ef3-6045bd9548dc"", ""tags"": ""Energy & Greentech | Artificial Intelligence & Robotics""}"
company_13bdb84a8d983f94e29a,company,PwC,"site:vivatech.com/exhibitors ""PwC"" VivaTech pwc","{""company_type"": ""partner"", ""country"": ""United Kingdom"", ""fundraising"": """", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""eb4b8f20-913a-f111-8ef2-6045bd954320"", ""tags"": ""Consulting & B2B services | Artificial Intelligence & Robotics | Cloud & Infrastructure & Connectivity | Cybersecurity & Defense | Diversity & Inclusion""}"
company_85f3ffd83e2d3afe86e7,company,Pyannoteai,"site:vivatech.com/exhibitors ""Pyannoteai"" VivaTech pyannoteai","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Seed - $1M - $5M"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""ef00220b-b243-f111-8ef2-6045bd954320"", ""tags"": ""DeepTech | Cloud & Infrastructure & Connectivity | Artificial Intelligence & Robotics""}"
company_54027f4a81848b589783,company,Qantev,"site:vivatech.com/exhibitors ""Qantev"" VivaTech qantev","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Series B - $15M - $50M"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""59fcd8fb-9a5d-f111-8fcb-6045bd954326"", ""tags"": ""Artificial Intelligence & Robotics | DeepTech | Growth & Startup & Investment""}"
company_948baacda28d7eea3f75,company,Qara Pulse,"site:vivatech.com/exhibitors ""Qara Pulse"" VivaTech qara-pulse","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": """", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""80d5ea64-f255-f111-8fcb-6045bd954326"", ""tags"": ""Healthcare & Wellness""}"
company_2ab4b87625c5a2f11ace,company,Qbitsoft,"site:vivatech.com/exhibitors ""Qbitsoft"" VivaTech qbitsoft","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Pre-Seed - <$1M"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""a0c48764-6049-f111-8ef3-6045bd9548dc"", ""tags"": ""Industry & Supply Chain | Space & Aeronautics | Cybersecurity & Defense""}"
company_20e0936de1e7f8629526,company,Qdrant,"site:vivatech.com/exhibitors ""Qdrant"" VivaTech qdrant","{""company_type"": ""startup"", ""country"": ""Germany"", ""fundraising"": """", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""f78ac2f3-3e54-f111-8fcb-6045bd954326"", ""tags"": ""Artificial Intelligence & Robotics | DeepTech""}"
company_40d3384f6bee7c17cd20,company,Qevlar AI,"site:vivatech.com/exhibitors ""Qevlar AI"" VivaTech qevlar-ai","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Series A - $5M - $15M"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""b9fc94e8-de58-f111-8fcb-6045bd954326"", ""tags"": ""Artificial Intelligence & Robotics | Cybersecurity & Defense | Growth & Startup & Investment""}"
company_a316d774106218fa0e32,company,Qianhai Shenzhen-Hong Kong Youth Innovation and Entrepreneur Hub,"site:vivatech.com/exhibitors ""Qianhai Shenzhen-Hong Kong Youth Innovation and Entrepreneur Hub"" VivaTech qianhai-shenzhen-hong-kong-youth-innovation-and-entrepreneur-hub","{""company_type"": ""partner"", ""country"": ""China"", ""fundraising"": """", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""dc8db5e9-a947-f111-8ef3-6045bd9548dc"", ""tags"": ""DeepTech | Artificial Intelligence & Robotics | Healthcare & Wellness | Growth & Startup & Investment""}"
company_17d1e46a0a247929dfe1,company,Qiplim,"site:vivatech.com/exhibitors ""Qiplim"" VivaTech qiplim","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Not yet - 0 | Bootstrapped - 0"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""52d1ce21-2a4d-f111-8ef3-6045bd9548dc"", ""tags"": ""Artificial Intelligence & Robotics | HR & EdTech & Future of Work | Sovereignty & GovTech""}"
company_117d6c2e127d0e398b36,company,Qohash,"site:vivatech.com/exhibitors ""Qohash"" VivaTech qohash","{""company_type"": ""startup"", ""country"": ""Canada"", ""fundraising"": """", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""4dd0bd1d-2f4e-f111-8ef3-6045bd9548dc"", ""tags"": ""Fintech & Banking & Compliance | Sovereignty & GovTech | Cybersecurity & Defense""}"
company_56d19062308a7c170aa2,company,Qolaig,"site:vivatech.com/exhibitors ""Qolaig"" VivaTech qolaig","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Bootstrapped - 0"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""bea7971a-cd4e-f111-8ef3-6045bd9548dc"", ""tags"": ""Artificial Intelligence & Robotics | Fintech & Banking & Compliance | Consulting & B2B services""}"
company_890b1ce892a294fda4d1,company,Qolumbus SAS,"site:vivatech.com/exhibitors ""Qolumbus SAS"" VivaTech qolumbus-sas","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Seed - $1M - $5M"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""3a8eb5e9-a947-f111-8ef3-6045bd9548dc"", ""tags"": ""Fintech & Banking & Compliance | DeepTech | Energy & Greentech""}"
company_6d881c10273f53023bef,company,Qonvia,"site:vivatech.com/exhibitors ""Qonvia"" VivaTech qonvia","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Bootstrapped - 0"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""c389d3ea-5f5b-f111-8fcb-6045bd954326"", ""tags"": ""Consulting & B2B services | Artificial Intelligence & Robotics | HR & EdTech & Future of Work""}"
company_7764ca1f9be8544efa75,company,QPerfect,"site:vivatech.com/exhibitors ""QPerfect"" VivaTech qperfect","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Seed - $1M - $5M"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""dcaf4275-0b35-f111-8ef2-6045bd954320"", ""tags"": ""DeepTech | Cybersecurity & Defense""}"
company_2b3b49bd39a6c1f074ac,company,Qu-Pilot,"site:vivatech.com/exhibitors ""Qu-Pilot"" VivaTech qu-pilot","{""company_type"": ""partner"", ""country"": ""Germany"", ""fundraising"": """", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""97aaad76-6e49-f111-8ef3-6045bd9548dc"", ""tags"": ""Artificial Intelligence & Robotics | DeepTech | Industry & Supply Chain""}"
company_6820291131f8ea033377,company,Quadbe,"site:vivatech.com/exhibitors ""Quadbe"" VivaTech quadbe","{""company_type"": ""startup"", ""country"": ""South Korea"", ""fundraising"": ""Pre-Seed - <$1M"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""f686c3ec-a047-f111-8ef3-6045bd9548dc"", ""tags"": ""Industry & Supply Chain | Cloud & Infrastructure & Connectivity | Consulting & B2B services""}"
company_5b19afd9fc5c4f201132,company,QuadrX,"site:vivatech.com/exhibitors ""QuadrX"" VivaTech quadrx","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Not yet - 0"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""0d314e7d-cf43-f111-8ef2-6045bd954320"", ""tags"": ""Energy & Greentech""}"
company_6adee1dccefe2c36d578,company,Quandela,"site:vivatech.com/exhibitors ""Quandela"" VivaTech quandela","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Series B - $15M - $50M"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""82cc9943-da58-f111-8fcb-6045bd954326"", ""tags"": ""Space & Aeronautics | Cybersecurity & Defense | DeepTech""}"
company_8c6e075ac13e883c0ccd,company,Quandela,"site:vivatech.com/exhibitors ""Quandela"" VivaTech quandela-2","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Series B - $15M - $50M"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""bf646ac4-c15d-f111-8fcb-6045bd954326"", ""tags"": ""Space & Aeronautics | DeepTech | Cybersecurity & Defense""}"
company_2b928704c49d8844f94b,company,Quantacell,"site:vivatech.com/exhibitors ""Quantacell"" VivaTech quantacell","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Bootstrapped - 0"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""83ad37ac-c53c-f111-8ef2-6045bd954320"", ""tags"": ""Healthcare & Wellness | Luxury & Fashion & Cosmetics | Growth & Startup & Investment""}"
company_8b4e0b4f51fa2b27bf4d,company,Quanteec,"site:vivatech.com/exhibitors ""Quanteec"" VivaTech quanteec","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Not yet - 0"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""b071ea67-394d-f111-8ef3-6045bd9548dc"", ""tags"": ""Energy & Greentech | DeepTech | Cloud & Infrastructure & Connectivity""}"
company_5c23c2581b538378226e,company,Quantexa,"site:vivatech.com/exhibitors ""Quantexa"" VivaTech quantexa","{""company_type"": ""partner"", ""country"": ""United Kingdom"", ""fundraising"": """", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""a8fc6383-1746-f111-8ef3-6045bd9548dc"", ""tags"": ""Fintech & Banking & Compliance | Sovereignty & GovTech | Artificial Intelligence & Robotics""}"
company_5e5a5b467ae763188827,company,Quanthealth,"site:vivatech.com/exhibitors ""Quanthealth"" VivaTech quanthealth","{""company_type"": ""startup"", ""country"": ""Israel"", ""fundraising"": """", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""8dcaf1aa-1f49-f111-8ef3-6045bd9548dc"", ""tags"": ""Artificial Intelligence & Robotics | Healthcare & Wellness | Growth & Startup & Investment""}"
company_f293f2828feb35f64a60,company,Quantum Computing Solutions Srl.,"site:vivatech.com/exhibitors ""Quantum Computing Solutions Srl."" VivaTech quantum-computing-solutions-srl","{""company_type"": ""startup"", ""country"": ""Spain"", ""fundraising"": ""Pre-Seed - <$1M"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""da5ee252-c14a-f111-8ef3-6045bd9548dc"", ""tags"": ""Consulting & B2B services | DeepTech | Cybersecurity & Defense""}"
company_fbe1fc1bf39baa2b919d,company,Quantum Network Design,"site:vivatech.com/exhibitors ""Quantum Network Design"" VivaTech quantum-network-design","{""company_type"": ""partner"", ""country"": ""France"", ""fundraising"": """", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""ee00b170-6e49-f111-8ef3-6045bd9548dc"", ""tags"": ""DeepTech | Cloud & Infrastructure & Connectivity | Space & Aeronautics""}"
company_4d55c5f406c1e26822bd,company,"Quantumblack, AI by Mckinsey","site:vivatech.com/exhibitors ""Quantumblack, AI by Mckinsey"" VivaTech quantumblack-ai-by-mckinsey","{""company_type"": ""partner"", ""country"": ""United States of America"", ""fundraising"": """", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""9e61eaad-962a-f111-9a49-6045bd9541be"", ""tags"": ""Artificial Intelligence & Robotics | DeepTech | Diversity & Inclusion | HR & EdTech & Future of Work | Sovereignty & GovTech""}"
company_104c4cf7a67a3a4ea219,company,Qubit Pharmaceuticals,"site:vivatech.com/exhibitors ""Qubit Pharmaceuticals"" VivaTech qubit-pharmaceuticals","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Seed - $1M - $5M"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""753ae403-114d-f111-8ef3-6045bd9548dc"", ""tags"": ""DeepTech | Healthcare & Wellness | Growth & Startup & Investment""}"
company_3f0c70c7db72495b7b2f,company,Québec Tech,"site:vivatech.com/exhibitors ""Québec Tech"" VivaTech quebec-tech","{""company_type"": ""partner"", ""country"": ""Canada"", ""fundraising"": """", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""3c8564a8-7f24-f111-9a49-6045bd9541be"", ""tags"": ""Artificial Intelligence & Robotics | DeepTech | Energy & Greentech | Growth & Startup & Investment""}"
company_2c85e7f9b69327a14256,company,Quermes,"site:vivatech.com/exhibitors ""Quermes"" VivaTech quermes","{""company_type"": ""startup"", ""country"": ""Tunisia"", ""fundraising"": ""Bootstrapped - 0"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""3cbda1c2-1a5b-f111-8fcb-6045bd954326"", ""tags"": ""Growth & Startup & Investment | Industry & Supply Chain | Artificial Intelligence & Robotics""}"
company_2cb613870c1af30ac75e,company,Quiet-Oceans,"site:vivatech.com/exhibitors ""Quiet-Oceans"" VivaTech quiet-oceans","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Bootstrapped - 0"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""5b999528-414d-f111-8ef3-6045bd9548dc"", ""tags"": ""Marketing & Advertising | Growth & Startup & Investment""}"
company_ea80a51868cad9098eac,company,Quitus,"site:vivatech.com/exhibitors ""Quitus"" VivaTech quitus","{""company_type"": ""startup"", ""country"": ""Senegal"", ""fundraising"": """", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""56d56623-1065-f111-8fcb-6045bd954326"", ""tags"": ""Consulting & B2B services | Fintech & Banking & Compliance""}"
